genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
AZGP1P2,,5,Yes,3.326916169,3.19750962,3.235306428,3.187992053,3.023467995
LOC105373224,uncharacterized LOC105373224,5,Yes,3.221992136,3.007343447,3.005296885,3.325389368,2.905243707
PIGZ,phosphatidylinositol glycan anchor biosynthesis class Z,5,Yes,3.320737823,3.253928,3.096923617,3.158912068,2.978884965
KIF25,kinesin family member 25,5,Yes,3.177771107,3.134106688,3.156921922,3.31850032,3.31193569
MGAT5B,alpha-1%2C6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B,5,Yes,3.119082303,3.277104114,3.18325683,3.318477382,3.176002758
LOC105377462,uncharacterized LOC105377462,5,Yes,3.283700644,3.115785346,3.318397452,3.318286416,3.070157053
COL4A4,collagen type IV alpha 4 chain,5,Yes,3.317625112,3.123552773,2.92285974,3.23339629,3.038530496
STK24,serine/threonine kinase 24,5,Yes,3.317452757,3.229602395,3.252449595,3.230466788,3.063108172
LDB3,LIM domain binding 3,5,Yes,3.314394332,3.161844206,3.158005162,3.027402359,2.952234924
CPAMD8,C3 and PZP like alpha-2-macroglobulin domain containing 8,5,Yes,3.246856044,3.314273346,2.903382196,3.301197575,2.993072688
CRYBG1,crystallin beta-gamma domain containing 1,5,Yes,3.26747874,3.313874707,3.168635146,2.887122605,3.169434903
CARD8,caspase recruitment domain family member 8,5,Yes,3.252577836,3.193954075,2.912600554,3.313740517,2.820761127
UMAD1,UBAP1-MVB12-associated (UMA) domain containing 1,5,Yes,3.049840587,3.312021663,3.122687165,3.283683118,3.154463533
TMEM273,transmembrane protein 273,5,Yes,3.004711818,2.852363946,3.121317323,3.311519477,2.986280314
LOC105372452,uncharacterized LOC105372452,5,Yes,3.310413392,3.00698746,3.034980417,3.033776701,3.040735878
PPP1R14C,protein phosphatase 1 regulatory inhibitor subunit 14C,5,Yes,3.203070944,3.136950527,2.898822999,3.309617812,2.920458686
OR1S1,olfactory receptor family 1 subfamily S member 1,5,Yes,3.094872796,2.984525938,3.16325721,3.309440713,3.11942443
RAB17,RAB17%2C member RAS oncogene family,5,Yes,3.308118171,2.877238655,3.066335217,3.034721869,3.0786383
MRGPRE,MAS related GPR family member E,5,Yes,3.172510048,3.307309644,2.901622708,3.266753768,3.053162846
RBMS2,RNA binding motif single stranded interacting protein 2,5,Yes,3.119212636,3.306945789,3.028130781,3.298338975,3.132363148
GABRB3,gamma-aminobutyric acid type A receptor subunit beta3,5,Yes,3.306522348,3.01282054,3.185888844,2.900575647,3.138503216
LOC105376944,uncharacterized LOC105376944,5,Yes,3.236973793,3.3063116,3.183006127,2.995528634,3.223990435
SMPD4P2,,5,Yes,3.304524492,2.918171731,3.084198732,2.858651794,2.971018166
MIR99AHG,mir-99a-let-7c cluster host gene,5,Yes,3.304351474,3.042072698,3.161952146,3.019567274,2.930738927
LOC100132229,,5,Yes,3.19583692,3.304297371,3.251058397,3.184927165,3.022543209
LOC105376360,uncharacterized LOC105376360,5,Yes,3.236377702,3.288197165,3.233312719,3.303260989,2.867061004
KHDC1P1,,5,Yes,3.00230287,2.903836677,3.088140728,3.301967941,2.923437901
ADAP1,ArfGAP with dual PH domains 1,5,Yes,3.195272028,2.853759937,3.24396358,2.967137528,3.301777486
RPL23AP69,,5,Yes,3.008604606,3.300698878,3.059711236,3.271138892,3.016651955
SULT6B1,sulfotransferase family 6B member 1,5,Yes,3.15693205,3.192814644,3.042358982,3.300529455,2.877135005
NTM,neurotrimin,5,Yes,2.949593666,3.29993487,3.197841868,3.143685403,2.97159504
LOC105371401,uncharacterized LOC105371401,5,Yes,3.299917225,3.222847651,3.152467816,3.202826121,2.978091489
VPS53,VPS53 subunit of GARP complex,5,Yes,3.297478113,3.296880574,3.01452843,3.154378467,3.09416774
CCDC40,coiled-coil domain 40 molecular ruler complex subunit,5,Yes,3.110786178,2.9004387,3.274096936,3.216753694,3.29560449
LOC105375567,uncharacterized LOC105375567,5,Yes,2.938098045,3.294965227,3.068007473,3.088240034,3.159925237
SPON1,spondin 1,5,Yes,3.181504102,3.266623195,2.950957229,3.293374331,3.068824642
LINC00999,long intergenic non-protein coding RNA 999,5,Yes,3.264659033,2.923459331,3.29191323,3.267703029,3.121889282
RAP1GAP2,RAP1 GTPase activating protein 2,5,Yes,3.271576361,3.16946918,3.291723844,2.904008721,3.08017448
IL1RL1,interleukin 1 receptor like 1,5,Yes,3.160403242,3.291010392,2.951827711,3.188749706,3.082395384
LRRFIP1,LRR binding FLII interacting protein 1,5,Yes,3.290088254,2.969013896,3.12432599,3.018492554,3.18053793
LOC101930053,uncharacterized LOC101930053,5,Yes,3.218742236,3.257699279,3.178127268,3.289703087,3.191824686
PLD5,phospholipase D family member 5,5,Yes,3.078178233,3.263700685,2.918298685,3.098876385,3.289576106
DLGAP1,DLG associated protein 1,5,Yes,3.268621161,2.993036435,3.058568782,3.288173401,2.865195924
DNAH11,dynein axonemal heavy chain 11,5,Yes,3.155414262,3.169293277,3.167138618,3.286331822,3.15431066
PRR5,proline rich 5,5,Yes,2.99077991,3.259710805,3.080102224,3.285527255,2.963838114
ACER1,alkaline ceramidase 1,5,Yes,3.28511679,2.858465285,3.0631683,3.151443774,2.964903066
LTBP1,latent transforming growth factor beta binding protein 1,5,Yes,3.059360635,2.861606736,3.284571231,3.172808276,3.218403805
PGBD5,piggyBac transposable element derived 5,5,Yes,3.087967717,2.856553204,3.282625003,3.284478805,3.150585
LINC02347,long intergenic non-protein coding RNA 2347,5,Yes,3.028290143,3.283988647,3.27271828,3.270935631,3.206223521
LOC105376013,uncharacterized LOC105376013,5,Yes,3.224816833,3.282021952,3.17557234,3.085235671,3.186207852
LOC124906646,,5,Yes,3.281656991,3.276150176,3.080332003,3.151471553,3.067272557
ITGAM,integrin subunit alpha M,5,Yes,3.129391912,3.280968815,3.079221978,3.217669685,3.043613695
LSP1,lymphocyte specific protein 1,5,Yes,3.153916559,3.193012255,3.258658412,3.280614776,3.266164797
LOC124900822,uncharacterized LOC124900822,5,Yes,3.138137866,3.279947365,3.055956694,3.139885229,3.094042371
LINC02492,long intergenic non-protein coding RNA 2492,5,Yes,3.059874068,3.278216366,3.031210261,3.067626777,3.040381642
TECRL,trans-2%2C3-enoyl-CoA reductase like,5,Yes,3.239376083,2.948250205,3.162373584,3.276442596,3.12244407
LOC101927759,uncharacterized LOC101927759,5,Yes,3.244666847,2.909260912,3.131530797,3.276230806,3.27549416
SLC1A1,solute carrier family 1 member 1,5,Yes,3.267921545,3.272700574,3.241871593,3.119112795,3.101497133
NALF1,NALCN channel auxiliary factor 1,5,Yes,3.270577099,2.862788175,3.105827954,3.160483033,3.157508625
TMEM106B,transmembrane protein 106B,5,Yes,3.270443482,3.056524076,3.142772451,2.861491027,2.963340934
MTCO1P32,,5,Yes,3.219765011,2.960627055,3.245776563,3.244778814,3.27021517
IFI16,interferon gamma inducible protein 16,5,Yes,3.270080211,3.255223137,3.184968537,2.909042194,2.973779037
SCARB1,scavenger receptor class B member 1,5,Yes,2.977312669,3.268200867,2.965504826,3.203023803,3.023677519
LOC105370370,uncharacterized LOC105370370,5,Yes,3.267468584,3.074849335,3.090105192,3.022722876,3.037994895
KLHL1,kelch like family member 1,5,Yes,3.267205592,3.183566231,2.960076638,3.161083514,2.860935571
LINC00400,long intergenic non-protein coding RNA 400,5,Yes,3.264725989,3.241613806,2.88816389,3.064482045,2.94177408
LOC107986777,uncharacterized LOC107986777,5,Yes,3.17414712,3.109254834,3.144620476,3.262367337,2.95514427
FRMD4A,FERM domain containing 4A,5,Yes,3.173402129,3.261478438,2.944827431,3.095851761,2.902927505
RGMA,repulsive guidance molecule BMP co-receptor a,5,Yes,3.142938996,3.238615105,3.190728897,3.260217311,2.84177105
ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12,5,Yes,3.05075185,3.259881247,3.01943107,2.959656075,2.907270971
NAV2,neuron navigator 2,5,Yes,3.220530994,3.25632459,3.010977995,3.229937303,3.072751031
LOC105374703,uncharacterized LOC105374703,5,Yes,3.086301649,3.256109154,3.045811184,2.937718432,3.04254698
SLC41A3,solute carrier family 41 member 3,5,Yes,3.038685457,3.256089223,3.051894774,3.126342427,3.011848988
USP22,ubiquitin specific peptidase 22,5,Yes,3.113482856,3.230989421,3.124324002,3.255354354,3.179550902
PLAC9,placenta associated 9,5,Yes,3.25461263,2.944657653,2.906766772,3.003817312,3.020744734
CLC,Charcot-Leyden crystal galectin,5,Yes,3.254416347,2.991197195,3.046429547,3.242466981,3.144459805
CES5AP1,,5,Yes,3.221966659,3.03814016,3.252435939,3.077144847,3.14449716
LOC400622,uncharacterized LOC400622,5,Yes,3.125592096,3.251671688,2.957138728,2.951165983,3.11073057
SLC6A19,solute carrier family 6 member 19,5,Yes,2.933469103,3.232879539,3.130824617,3.251303178,3.13535515
TRARG1,trafficking regulator of GLUT4 (SLC2A4) 1,5,Yes,3.251056936,3.172844966,2.889486586,3.207667112,2.98520012
PADI1,peptidyl arginine deiminase 1,5,Yes,3.250061449,3.222867609,3.111005001,3.228717819,2.954857619
RAB20,RAB20%2C member RAS oncogene family,5,Yes,3.060848403,3.245692659,3.247278468,3.177277331,3.19103808
NELL1,neural EGFL like 1,5,Yes,2.948543481,3.245833827,3.081243384,3.062340969,3.105028048
LOC105374357,uncharacterized LOC105374357,5,Yes,3.244831822,2.920659922,2.994169562,3.172279656,3.044126562
TMTC1,transmembrane O-mannosyltransferase targeting cadherins 1,5,Yes,3.095454106,3.244392769,3.014379246,3.139843451,2.950080393
ANPEP,alanyl aminopeptidase%2C membrane,5,Yes,3.243358649,2.853010503,3.007193572,3.130543263,3.198274695
KLHL2P1,,5,Yes,3.196228663,3.242405771,2.903957413,3.158036123,2.882744345
LINC00923,long intergenic non-protein coding RNA 923,5,Yes,3.241755926,3.063105736,2.987300752,2.932975042,2.827004655
URAHP,,5,Yes,3.232141749,3.115071548,3.157672901,3.241576434,3.128393126
ATP6V0A4,ATPase H+ transporting V0 subunit a4,5,Yes,3.240151497,3.139886201,2.998118946,3.142325293,3.196596594
UBASH3B,ubiquitin associated and SH3 domain containing B,5,Yes,3.146673528,3.19828684,3.162155436,3.237455573,2.994038263
UBE2QL1,ubiquitin conjugating enzyme E2 QL1,5,Yes,3.237213846,3.216792984,2.892319829,3.071289918,2.826449636
SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,5,Yes,3.114778559,3.235401039,2.945786202,3.088754538,3.050574333
LINC01399,long intergenic non-protein coding RNA 1399,5,Yes,3.233676812,3.119202711,3.133417633,3.213301654,2.96117294
CFAP77,cilia and flagella associated protein 77,5,Yes,2.991395181,3.071572154,2.984440711,3.233554014,2.92885421
TRIM22,tripartite motif containing 22,5,Yes,3.22040338,3.232913236,3.100585529,3.159883609,3.162092558
LOC101928923,uncharacterized LOC101928923,5,Yes,3.077547234,3.002891239,3.011943978,3.23262468,2.993819757
SOWAHCP3,,5,Yes,3.14695015,3.02126113,3.054947243,3.231704443,3.096594159
CCKBR,cholecystokinin B receptor,5,Yes,3.156582711,3.230743387,2.94168965,3.02758115,2.904389902
PFKL,phosphofructokinase%2C liver type,5,Yes,3.228722747,3.062733591,3.083267159,3.025720248,3.157843868
CTU1,cytosolic thiouridylase subunit 1,5,Yes,3.128035219,2.89765553,3.228563868,3.108065447,3.113213016
LOC105369489,uncharacterized LOC105369489,5,Yes,3.174669867,3.006985773,3.026550198,3.227894454,2.876569211
WDR93,WD repeat domain 93,5,Yes,3.155329637,3.067425548,3.008729942,3.227551078,3.12770571
LOC101928387,uncharacterized LOC101928387,5,Yes,3.226736935,3.22028951,2.998167675,3.040587081,3.165037368
APBA2,amyloid beta precursor protein binding family A member 2,5,Yes,3.214601331,3.066793666,3.226583366,2.932809721,2.888633073
AOAH,acyloxyacyl hydrolase,5,Yes,3.014079943,3.224925457,2.937132188,2.919981824,2.84815045
PTPRM,protein tyrosine phosphatase receptor type M,5,Yes,3.224563111,2.877112397,3.189779035,3.149373487,2.801055754
LOC105373531,uncharacterized LOC105373531,5,Yes,3.022816475,3.223861095,2.911072315,3.025464797,2.993925934
LOC100134868,uncharacterized LOC100134868,5,Yes,3.207662867,3.072676397,3.222244934,3.022292191,2.999251997
LOC107986400,uncharacterized LOC107986400,5,Yes,3.142717589,3.220964881,2.982968269,2.984913463,2.926804942
ATP8B1,ATPase phospholipid transporting 8B1,5,Yes,3.104489184,3.219345545,2.932093278,3.03029,2.900233703
ANAPC10,anaphase promoting complex subunit 10,5,Yes,3.11715014,3.053559503,3.219102106,3.178520985,3.010756406
PDGFA,platelet derived growth factor subunit A,5,Yes,3.015285868,3.202201286,3.211825577,3.039978993,3.217950643
FTO,FTO alpha-ketoglutarate dependent dioxygenase,5,Yes,3.11464203,3.217714253,3.003012763,3.068549295,3.146601305
TRAPPC9,trafficking protein particle complex subunit 9,5,Yes,3.090648827,2.931272187,2.884317464,3.216966461,3.106551606
C4BPA,complement component 4 binding protein alpha,5,Yes,3.138918777,3.216878985,3.061830798,2.888373411,3.059404902
CYP2D7,,5,Yes,3.214000872,2.980059715,3.215716044,3.010078628,3.097979881
ZNF676,zinc finger protein 676,5,Yes,3.159021514,2.976762487,3.04291316,3.213902546,2.826393415
THSD4,thrombospondin type 1 domain containing 4,5,Yes,3.137522842,3.20988035,2.968067059,2.941070786,2.95616947
LOC105375334,uncharacterized LOC105375334,5,Yes,3.032720749,3.209671322,2.982457001,3.130256904,3.058330441
AMTN,amelotin,5,Yes,3.01405891,3.074337913,3.077899903,3.204594836,3.064860622
LOC101928269,uncharacterized LOC101928269,5,Yes,3.202914718,3.079784526,3.038758489,2.977408399,3.044900126
RNU6-1151P,,5,Yes,2.966166755,3.201405337,3.149932323,2.868484519,3.101801371
LINC02147,long intergenic non-protein coding RNA 2147,5,Yes,3.151234613,3.077167902,3.150396688,3.19989264,3.043494548
ADAM12,ADAM metallopeptidase domain 12,5,Yes,3.061126643,3.130735987,3.066986188,3.198126981,3.027672794
PRH1-PRR4,PRH1-PRR4 readthrough,5,Yes,2.954019699,3.198106016,3.0306264,3.138447751,2.807316219
PCLO,piccolo presynaptic cytomatrix protein,5,Yes,3.135127331,3.19802277,3.030957108,3.057486715,2.99597309
MZT2B,mitotic spindle organizing protein 2B,5,Yes,2.990579419,3.118718562,3.196672088,3.112032856,3.051662363
LOC105373890,uncharacterized LOC105373890,5,Yes,3.196572349,3.100388672,3.062779168,3.016250153,3.049753553
CTNNA2,catenin alpha 2,5,Yes,3.014916175,2.945542319,3.060553603,3.196503142,3.091269182
LOC124906827,uncharacterized LOC124906827,5,Yes,3.174204586,3.196312677,3.177627187,3.028018923,3.186524355
CD70,CD70 molecule,5,Yes,3.042553182,3.195593819,3.102501388,2.938751936,3.146675695
MAPK6P1,,5,Yes,3.195107971,2.89223975,3.114961425,3.119791012,2.915152287
LOC105372518,uncharacterized LOC105372518,5,Yes,3.194376241,2.926080176,2.987253174,3.021794476,2.928276233
LOC124908105,,5,Yes,3.193038153,3.064811162,3.06119639,3.032733643,3.093012789
OR2G6,olfactory receptor family 2 subfamily G member 6,5,Yes,3.152165159,3.192748816,2.951695849,2.991621267,2.824281215
LOC107986717,uncharacterized LOC107986717,5,Yes,3.102777784,2.875668787,2.964070035,3.190177708,3.113848839
TERF1P2,,5,Yes,3.105461938,3.189313607,3.112749304,2.961488554,3.121319963
LOC105372263,uncharacterized LOC105372263,5,Yes,3.189136644,3.024880411,3.014787944,3.057833036,3.156000249
LOC105372579,uncharacterized LOC105372579,5,Yes,3.189099739,3.132966671,2.969221848,3.008238821,2.948529363
SLC44A3-AS1,SLC44A3 antisense RNA 1,5,Yes,3.028805137,3.187700844,2.969557846,3.018501111,2.894529542
C2orf83,,5,Yes,3.171757863,3.026904345,2.929624031,3.186286807,2.917788139
SYNGR2,synaptogyrin 2,5,Yes,3.185058573,3.047200785,3.000288903,2.907678739,3.123308617
ATP10B,ATPase phospholipid transporting 10B (putative),5,Yes,3.184185087,3.042941281,3.010395082,2.87478496,3.024425832
LINC00871,long intergenic non-protein coding RNA 871,5,Yes,3.182205135,3.140054265,2.9672229,3.069114971,3.107544913
OR4T1P,,5,Yes,2.96752376,3.149737931,3.083124125,3.18195493,2.851332811
STXBP6,syntaxin binding protein 6,5,Yes,3.098543158,3.18147897,3.015104451,2.942716919,2.99681957
PNPLA6,patatin like phospholipase domain containing 6,5,Yes,3.075414282,3.151642592,3.18070377,2.860093525,3.050642325
HAFML,HuR (ELAVL1) associated fibroblast migratory lncRNA,5,Yes,3.018665916,2.97948942,3.179446132,2.980119629,2.975482314
LOC124903395,uncharacterized LOC124903395,5,Yes,3.033623454,2.87437244,3.127838774,3.179221231,3.135471026
ZNF787,zinc finger protein 787,5,Yes,3.11418517,3.178605951,3.110467757,3.116387445,2.836291082
LOC107984606,uncharacterized LOC107984606,5,Yes,3.006575176,2.910504853,2.926297339,3.178029483,2.901357399
NOM1,nucleolar protein with MIF4G domain 1,5,Yes,3.174794448,2.933057596,2.981314402,3.168027372,2.874538262
SNRPCP18,,5,Yes,3.155852517,2.995785999,3.174697249,3.008255914,2.902373403
PRKAR1B,protein kinase cAMP-dependent type I regulatory subunit beta,5,Yes,3.135189872,2.908807279,3.110818383,3.174634425,3.162042274
VLDLR-AS1,VLDLR antisense RNA 1,5,Yes,3.17459366,3.124168137,2.977902369,2.991543275,3.151234784
SEPTIN9,septin 9,5,Yes,3.088336951,3.172542543,2.933070459,3.144673665,3.002883579
LINC01499,long intergenic non-protein coding RNA 1499,5,Yes,3.170989064,2.869251816,3.036401585,3.012357806,2.852504551
LINC01812,long intergenic non-protein coding RNA 1812,5,Yes,3.169400862,3.087196671,3.030992441,3.142651014,3.004735995
RP1,RP1 axonemal microtubule associated,5,Yes,3.165742539,3.133125589,3.092366231,3.142400529,2.861668605
LOC105375570,uncharacterized LOC105375570,5,Yes,3.050783204,2.861091037,3.022360254,3.163694242,2.857060972
NOS2,nitric oxide synthase 2,5,Yes,3.163267833,2.935163526,2.950899428,2.863672598,2.945056934
LOC107985958,uncharacterized LOC107985958,5,Yes,3.102468546,2.900218982,2.897451313,3.157832092,2.876928285
RSPO4,R-spondin 4,5,Yes,3.084299691,3.083321445,3.030430565,3.157687372,2.981571079
GPR137B,G protein-coupled receptor 137B,5,Yes,3.117799357,2.978598632,3.155619642,3.150442779,3.130998265
GALNTL6,polypeptide N-acetylgalactosaminyltransferase like 6,5,Yes,3.131669522,3.152968063,2.994805443,2.879659409,2.830627263
RFX8,regulatory factor X8,5,Yes,3.075462526,3.147374238,2.943358753,3.152498973,2.978684214
TMEM88B,transmembrane protein 88B,5,Yes,3.07193008,3.093113053,2.993651876,3.149035609,3.077596987
PHLDB2,pleckstrin homology like domain family B member 2,5,Yes,2.995464501,3.146631375,3.104153239,3.145814291,3.138296778
LOC124904184,uncharacterized LOC124904184,5,Yes,2.955231883,3.145209712,2.980629261,3.062483967,2.916242223
RBM47,RNA binding motif protein 47,5,Yes,2.937781702,3.143422338,2.950622417,2.93728633,2.97567657
PIWIL4-AS1,PIWIL4 antisense RNA 1,5,Yes,2.963878147,3.125927864,2.898723566,3.14276262,2.827595049
CERS6,ceramide synthase 6,5,Yes,3.14007063,2.992492376,2.888653391,3.129748453,2.999865697
EMILIN2,elastin microfibril interfacer 2,5,Yes,2.948618141,3.091243722,3.048228737,3.138534099,2.799652308
LOC132205950,uncharacterized LOC132205950,5,Yes,2.996262607,2.878080658,3.079798663,3.137787473,3.069533885
GABBR2,gamma-aminobutyric acid type B receptor subunit 2,5,Yes,3.069825749,3.135030561,3.000995085,3.116555816,2.994978013
TMEM44-AS1,TMEM44 antisense RNA 1,5,Yes,3.005527802,3.133705425,3.05799808,2.890204378,3.048038218
SYNPR,synaptoporin,5,Yes,3.132731484,3.100236129,2.930293607,3.065529377,2.841636124
LOC105374557,uncharacterized LOC105374557,5,Yes,3.073282019,3.126867607,2.945557074,2.879564735,2.994506446
GPLD1,glycosylphosphatidylinositol specific phospholipase D1,5,Yes,2.959876662,2.910141576,3.023472177,3.124161493,2.973725381
ARAP2,ArfGAP with RhoGAP domain%2C ankyrin repeat and PH domain 2,5,Yes,3.122080645,3.114839664,2.92832307,2.996942819,3.005634732
