genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
LOC112268113,uncharacterized LOC112268113,4,Yes,4.5790988011647915,4.085464495168212,4.5823535471417225,NA,4.160246541341101
LOC102723312,,4,Yes,NA,3.674653954387185,4.472816221652749,4.335488920586588,4.5810538854005065
KCNJ6,potassium inwardly rectifying channel subfamily J member 6,4,Yes,4.578362465194301,NA,3.7568962552267755,3.9004252885200548,3.9640974139196388
MIPEPP3,long intergenic non-protein coding RNA 539,4,Yes,NA,4.391950568453289,4.048506948650923,4.577507376985324,4.290669344440303
FAM131C,family with sequence similarity 131 member C,4,Yes,4.577367129920369,NA,4.406585488976058,4.399584191231476,4.394908720821207
GGT1,gamma-glutamyltransferase 1,4,Yes,NA,4.577003538320826,4.322484841819268,4.1532539710523,4.070674306854382
LOC124906530,uncharacterized LOC124906530,4,Yes,4.451714720265134,3.732767922013222,4.575616705085404,NA,4.202351806026881
LOC105379231,uncharacterized LOC105379231,4,Yes,4.095529263186563,4.5733646973423285,4.1121143016736115,NA,4.084397332838252
FAM230I,family with sequence similarity 230 member I,4,Yes,NA,4.098782183100405,4.299425819981738,4.56722228588746,4.073384232934382
LOC124907362,uncharacterized LOC124907362,4,Yes,4.216081378611803,4.098145128100872,4.556927811220183,4.044879532005713,NA
ENPP7P7,,4,Yes,4.3302189951545955,4.164681945842377,NA,4.55198651552762,4.272305611194321
SLC29A4P1,,4,Yes,4.296797411680065,4.548805120962011,4.421384828382066,NA,4.21675782218562
LOC100996375,,4,Yes,4.547463255802629,NA,4.546519752235726,4.408258347077484,3.7001915186883507
TBCD,tubulin folding cofactor D,4,Yes,4.535916677075135,NA,4.520491792153778,3.9242826538492697,4.3844133001736925
OR5H5P,,4,Yes,4.527611549302511,4.083092760854462,4.135220130003783,NA,3.8446895822597096
LOC105379278,putative tyrosine-protein phosphatase TPTE,4,Yes,4.5234986051229455,NA,4.339853375340749,4.000957922920948,3.700795679282221
POTEB2,POTE ankyrin domain family member B2,4,Yes,4.4080391636200025,4.490944072655385,4.5224405919112005,NA,4.315188504254657
LOC105373999,uncharacterized LOC105373999,4,Yes,4.099097580394508,NA,4.230971321424266,4.502762616080984,4.3851297331037244
CCDC57,coiled-coil domain containing 57,4,Yes,4.120190334084201,4.49804116799442,4.24007361200581,NA,4.272391059402031
REXO1L1P,,4,Yes,NA,4.4578025241165475,4.35576747116462,4.497610645448518,4.328546582435435
LOC124905428,5S ribosomal RNA,4,Yes,4.493875498165931,NA,4.250867616943913,4.4261417072165274,4.296550934032794
SLC9A3,solute carrier family 9 member A3,4,Yes,4.49173320639972,3.6887356333648524,4.032563413226987,NA,3.984437394525069
RPS7P1,,4,Yes,4.491186809191379,3.881116742802754,4.167984806601582,NA,3.9740707973849596
LOC102724234,uncharacterized LOC102724234,4,Yes,NA,3.965225731962797,4.2745808110444505,4.172134583082258,4.483049013860607
LINC00163,long intergenic non-protein coding RNA 163,4,Yes,4.398022893932916,4.029718596735076,4.482438019951084,NA,4.224635798263041
CYP2G1P,,4,Yes,3.9764069722516555,4.480727561159187,4.103052000915873,NA,3.6323778915514855
LINC02718,long intergenic non-protein coding RNA 2718,4,Yes,3.9764876976133867,NA,3.901978174105723,4.47309845478965,3.9031698262087478
LINC01256,long intergenic non-protein coding RNA 1256,4,Yes,4.311250771031021,4.468768193730764,4.385379694974187,NA,3.6716305448365065
ZNG1F,Zn regulated GTPase metalloprotein activator 1F,4,Yes,4.172756014206178,4.275333886562602,4.092852904207124,4.466027207916814,NA
TEFM,transcription elongation factor%2C mitochondrial,4,Yes,4.1543312625328,4.465029896850099,NA,3.8090975047182427,3.6787890093525704
LOC105375943,uncharacterized LOC105375943,4,Yes,NA,4.330541666992187,3.9802823148463444,4.455329975854316,4.070103325459031
ANKRD26P3,,4,Yes,4.44942353330749,4.424674789578422,4.291988013074563,NA,3.8708212854245145
LOC101927914,uncharacterized LOC101927914,4,Yes,4.448706401173743,NA,3.843830411743975,4.1367817716508775,3.9422192883620397
PLCH2,phospholipase C eta 2,4,Yes,4.446127000704532,4.287427584261169,4.28396679049588,NA,4.396240069573467
LOC102724431,uncharacterized LOC102724431,4,Yes,3.9935043274264883,NA,4.069702675072669,4.279109356919983,4.4447656522575425
LINC00987,long intergenic non-protein coding RNA 987,4,Yes,3.997632472987778,3.8655842360683135,NA,4.398161583916761,4.444415533049826
LOC124907388,uncharacterized LOC124907388,4,Yes,4.2405989306740635,4.304758579511228,4.439924621902667,NA,3.822588506868845
SPNS3,SPNS lysolipid transporter 3%2C sphingosine-1-phosphate (putative),4,Yes,4.4375243700889895,NA,4.0180901135777845,4.371806164995557,3.843184814004602
LOC105374614,uncharacterized LOC105374614,4,Yes,4.1996030979908445,NA,4.196269501943147,4.437055044684021,3.98875216909441
LOC124905427,5S ribosomal RNA,4,Yes,4.257832314538743,NA,3.8544921571600557,4.428254990391152,4.107862917051062
LOC124905837,5S ribosomal RNA,4,Yes,4.420568269545384,4.353971067745702,4.067299723809897,3.681456158563777,NA
LOC124906706,putative exonuclease GOR,4,Yes,4.081554864058308,4.420055144619823,NA,4.029322604995272,3.8571171618265505
SULT2B1,sulfotransferase family 2B member 1,4,Yes,NA,4.320894186379015,3.8672016879793434,4.419078837316166,4.230893357906458
CIMAP1A,ciliary microtubule associated protein 1A,4,Yes,4.417592562419296,3.97135179747936,4.373176119809432,NA,4.057860466285992
IGSF3P1,,4,Yes,4.417354686189012,4.137692550770452,4.206937852274755,NA,3.8386351103468024
LINC01070,long intergenic non-protein coding RNA 1070,4,Yes,4.4150148946501355,4.140192270509595,4.249135671138206,NA,3.7979480469711855
RSU1,Ras suppressor protein 1,4,Yes,4.395790444072545,NA,4.134422136885238,4.413498677947196,3.9062901755639126
LOC124905777,5S ribosomal RNA,4,Yes,4.4040418096146725,3.9634765103358256,4.275585501104716,NA,4.154987298544121
CABLES2,Cdk5 and Abl enzyme substrate 2,4,Yes,3.8797260458522693,4.3973509119129846,3.821354489942155,NA,3.972430174987788
LOC124906694,putative exonuclease GOR,4,Yes,NA,3.934818310894478,4.06340295704889,4.395596282181773,4.174213932450191
PRAMEF11,PRAME family member 11,4,Yes,4.394742348883382,3.9470439956639196,3.976819810910822,3.984088892311534,NA
LINC01015,long intergenic non-protein coding RNA 1015,4,Yes,4.253348841257186,NA,4.078300204957391,4.393532818168805,3.842170356690127
PRAMEF25,PRAME family member 25,4,Yes,NA,4.391816724996207,3.956984212456553,3.8666775533526736,3.9132815760591453
LOC728416,,4,Yes,4.098923018837567,4.389072323100103,3.950026518881538,NA,3.9634050983478573
SULT1A1,sulfotransferase family 1A member 1,4,Yes,4.3859700881353945,3.6791270857659124,3.7244359137327985,NA,3.898539484642315
ZNF521,zinc finger protein 521,4,Yes,NA,4.3582300782407914,3.9383810676650683,4.385161114552868,4.018853469013375
LOC124906828,uncharacterized LOC124906828,4,Yes,3.9672191315268774,NA,4.070556343286335,4.384384355912801,3.5886571782332743
ZNF778,zinc finger protein 778,4,Yes,NA,3.7760519666992334,4.1209036043891585,4.107180371999915,4.383467312102263
MUC16,mucin 16%2C cell surface associated,4,Yes,4.371436459598569,NA,4.119682389138017,3.9337286179009365,4.179762275837986
LINC01846,long intergenic non-protein coding RNA 1846,4,Yes,4.365975761841979,4.153998674285601,3.7883067089419726,NA,3.798830512717164
ITGA9,integrin subunit alpha 9,4,Yes,4.258858979785027,4.362082552065939,NA,4.019875449207838,3.86870722376378
LINC01019,long intergenic non-protein coding RNA 1019,4,Yes,3.9385238031121483,NA,4.122048602246382,4.360823415174276,3.5796618934043254
ZNF469,zinc finger protein 469,4,Yes,4.330853641362426,4.358115535493526,4.020130123361351,NA,3.601899172133552
LINC00504,long intergenic non-protein coding RNA 504,4,Yes,4.263044399679519,4.356240160912313,4.098914720207256,NA,3.9441471543047357
PGBD2,piggyBac transposable element derived 2,4,Yes,4.346757565332974,NA,3.9004657584579583,3.916334796949684,3.7485152062893894
IFITM4P,,4,Yes,4.34575403056379,4.2153091972618215,4.269236554547134,NA,3.8732372987644292
TPPP,tubulin polymerization promoting protein,4,Yes,4.344089272641963,3.7056920223139675,3.806118766158285,NA,3.8145908462531835
TRIM5,tripartite motif containing 5,4,Yes,4.310511229291756,4.001822443919514,4.029242438428813,4.341545801302606,NA
LINC00937,long intergenic non-protein coding RNA 937,4,Yes,NA,4.3359574718722875,4.128853505827198,3.8632780273592626,3.771834174173309
ADA2,adenosine deaminase 2,4,Yes,3.9474500323704675,NA,4.335271730225858,4.179909928842389,4.064233809700848
POU5F1,POU class 5 homeobox 1,4,Yes,3.99132712788836,3.8021678773889924,4.32341442486616,4.334344190862085,NA
LOC100996699,,4,Yes,4.295900045548009,NA,4.161529878554306,4.180153417904351,4.334029956834522
LOC124905754,5S ribosomal RNA,4,Yes,4.331601125402427,NA,3.957972398327196,3.8742765797465415,4.116836152689891
OR4L1,olfactory receptor family 4 subfamily L member 1,4,Yes,NA,4.326145284245961,4.054689710867413,3.921128580003162,3.856193975602558
LOC124906696,,4,Yes,NA,4.173065623600397,4.05470204963941,4.322681873126044,4.007802384863111
TNRC18P3,,4,Yes,4.322578292627824,4.260501008902317,4.297143018521573,NA,4.191838990679934
LOC124906818,uncharacterized LOC124906818,4,Yes,NA,3.7074788668716216,4.238595293784574,4.114351163797171,4.319435306209738
LINC03068,long intergenic non-protein coding RNA 3068,4,Yes,3.813222302028921,NA,4.0985112370640895,4.318797377641394,4.014206630301298
MMEL1,membrane metalloendopeptidase like 1,4,Yes,NA,4.3169635625285405,4.082372532867595,4.02910070464081,3.8353020498638113
LOC107986860,endogenous retrovirus group K member 19 Env polyprotein-like,4,Yes,4.31456233708651,NA,3.7809703168789524,3.925642229729031,3.926656797153787
ANTXRL,ANTXR like,4,Yes,4.308743391116847,3.9241740034527037,NA,3.9270720106564285,3.8857549377498413
SVIL-AS1,SVIL antisense RNA 1,4,Yes,4.207473435463541,NA,3.986819084345468,4.30824996062139,4.08265982628509
GOLGA8M,golgin A8 family member M,4,Yes,4.1293542751726395,4.3043065087181445,4.051230557424075,NA,3.6734298781634185
KASH5,KASH domain containing 5,4,Yes,4.010045757928864,4.132698124088384,3.896361927540288,4.298477439094204,NA
CCZ1B,CCZ1 homolog B%2C vacuolar protein trafficking and biogenesis associated,4,Yes,3.8467880773687932,4.20986420415618,3.794034392452796,4.2971145994112625,NA
ZZEF1,zinc finger ZZ-type and EF-hand domain containing 1,4,Yes,4.295916805602622,3.7114700190754295,4.038693850914655,NA,3.7670774412032504
CD177P1,,4,Yes,4.29475392260946,NA,3.72702135127121,3.723071120444228,4.178019049857896
ABO,ABO%2C alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase,4,Yes,4.050172417433197,4.293517398769562,3.852244172857847,3.71838868785987,NA
LINC02346,long intergenic non-protein coding RNA 2346,4,Yes,NA,4.167417813735398,3.9740819198048327,4.187537522433835,4.290853859260268
LOC124905800,5S ribosomal RNA,4,Yes,4.246464978785947,NA,3.833031549791359,4.283287688549149,4.166282868445852
TJP2,tight junction protein 2,4,Yes,4.203777417679836,3.7107125038439213,4.280969402460537,NA,3.966024681654371
POLR2LP1,,4,Yes,4.280031279682069,NA,4.048595643915369,4.1293175789738354,3.735256060626821
MTCO3P32,,4,Yes,4.0084850250914394,NA,4.277792817511176,3.780083435829389,4.032223010430752
LINC02582,long intergenic non-protein coding RNA 2582,4,Yes,3.892718180062935,4.01745645985108,3.8083804290582988,4.277661669865401,NA
NOC2LP2,,4,Yes,NA,4.2775647433351605,3.719662239870567,4.111341046470639,3.5855119149371535
NTF6G,,4,Yes,4.275427008133527,4.274452443557808,4.260009362516178,4.105507585199428,NA
ZNF890P,,4,Yes,4.075013776603865,3.966429926927588,NA,4.271449058855127,3.6702988352131087
MEP1AP3,uncharacterized LOC102724431,4,Yes,4.271336024474112,NA,3.9759234021532954,4.037567790514137,4.189455916452722
GOLGA8EP,,4,Yes,4.269239969644334,NA,3.9350510907270677,3.8697600478564147,3.621685454477195
LOC107987105,uncharacterized LOC107987105,4,Yes,4.13419618900196,4.266096738069553,NA,3.954502104990992,3.8671401878139346
VSTM2B-DT,VSTM2B divergent transcript,4,Yes,4.264271822521602,NA,3.821257786196814,3.834978018329994,4.053630902947076
C18orf61,uncharacterized LOC497259,4,Yes,4.041053509580905,NA,3.7662495140750902,4.256627148789489,3.923814658304211
LOC124907414,uncharacterized LOC124907414,4,Yes,4.25603679362818,3.939364472045561,NA,3.9394938356242943,3.7528722948225686
SPG7,SPG7 matrix AAA peptidase subunit%2C paraplegin,4,Yes,4.101782361587308,NA,4.2515623739397554,3.693700227099711,4.015902846597342
PMS2CL,,4,Yes,4.039469580373744,4.250693413307619,4.18832749556161,4.15678740093968,NA
ARHGEF10L,Rho guanine nucleotide exchange factor 10 like,4,Yes,4.1498381827333075,3.850970965539529,3.765010981417448,4.250487343686559,NA
CYTOR,cytoskeleton regulator RNA,4,Yes,4.2238606142685775,NA,3.9884891336771786,4.246961882415137,4.218344712609281
TAS1R2,taste 1 receptor member 2,4,Yes,NA,4.246919612069228,3.740847450219787,4.015940870021061,3.9304883659828316
PKD1P4-NPIPA8,,4,Yes,4.242638830401217,3.7755202439886753,4.007820861234113,NA,4.099342000265088
WDR7,WD repeat domain 7,4,Yes,4.240711673221927,3.8650543758448745,4.0760693588914885,NA,3.754051538216277
LINC02256,long intergenic non-protein coding RNA 2256,4,Yes,4.112132162991547,3.8402176899345974,NA,4.239839226290182,3.775469416486273
CELA3B,chymotrypsin like elastase 3B,4,Yes,4.2369462153535515,4.16379639132493,4.130793967308192,NA,4.172510065539919
LOC124905803,5S ribosomal RNA,4,Yes,NA,4.193374220501267,4.233501488172816,3.8077930499709534,4.234107875712732
LINC01925,long intergenic non-protein coding RNA 1925,4,Yes,3.910005216320957,4.234066527098276,3.7844158614307473,NA,3.990586675658825
PXDN,peroxidasin,4,Yes,4.098769051843361,3.9658008218895975,4.226699060227353,NA,3.741283521796077
LOC124905556,FAM231A/C-like protein LOC102723383,4,Yes,3.8813573458047332,NA,4.225097565855589,3.7168456269872103,3.813499773973461
NRIP1,nuclear receptor interacting protein 1,4,Yes,NA,4.061688454241023,3.9982829295347835,4.221288088076365,3.908192044555328
LOC128966749,,4,Yes,4.053361292093304,4.218961423032787,4.064710061481402,NA,3.985230723381354
LEMD2,LEM domain nuclear envelope protein 2,4,Yes,3.838712277951912,NA,4.1113489198671065,4.218825805605256,3.977681246943797
LOC105372717,uncharacterized LOC105372717,4,Yes,4.217549054539992,NA,4.112448204739147,4.0321260915976564,3.918511660986201
SIRPA,signal regulatory protein alpha,4,Yes,4.217390403978463,4.110428725925584,3.7459435677741326,3.707915334219661,NA
CYRIB,CYFIP related Rac1 interactor B,4,Yes,4.217194237743582,3.8278486647913335,4.073323864927612,NA,3.7511003643616965
CLCNKB,chloride voltage-gated channel Kb,4,Yes,4.217020604995387,NA,3.986045216106194,4.10448034486229,4.006683186704631
LOC124905430,5S ribosomal RNA,4,Yes,4.033390972913794,NA,3.9622193102245937,4.209232966496339,3.8863113727318486
DEFB104A,defensin beta 104A,4,Yes,4.2091076910945775,3.85505235124281,3.848481275962307,3.9768155305006627,NA
LINC02557,long intergenic non-protein coding RNA 2557,4,Yes,4.205746318867468,4.063808645353171,3.7462450989470555,3.7239860628400243,NA
CMIP,c-Maf inducing protein,4,Yes,4.2009398357022585,NA,3.803553121014787,3.705496668730968,3.9885532140827693
LOC105370349,uncharacterized LOC105370349,4,Yes,4.200174017236503,NA,3.8431187258999,3.7132360809713982,4.129708484702889
CFAP74,cilia and flagella associated protein 74,4,Yes,NA,4.196539248321448,3.9921091540564366,4.115813277488262,3.996630883097463
LILRA3,leukocyte immunoglobulin like receptor A3,4,Yes,4.195832807661215,NA,3.955208379573579,4.021761948506481,3.7444033985714813
CHFR,checkpoint with forkhead and ring finger domains,4,Yes,3.943196363650248,4.195208085404804,3.9207438350463963,3.961767808600495,NA
TM9SF4,transmembrane 9 superfamily member 4,4,Yes,4.147994212215174,4.193319908536012,4.144930423973659,NA,3.9611604487062295
MSLN,mesothelin,4,Yes,3.8614610353274954,4.1878000218276314,NA,3.8995404262430657,3.8536384528601726
SPRNP1,,4,Yes,NA,3.8891020033263666,4.052828567255324,4.186766051753373,3.9975097032743814
VPS51P19,,4,Yes,4.178340550638836,NA,3.9818062239276135,3.960371300512231,3.8688378159254184
INPP4B,inositol polyphosphate-4-phosphatase type II B,4,Yes,4.01382896809276,NA,3.7234317667481704,4.178210806592352,3.6494854539237496
SVIL,supervillin,4,Yes,3.918484583315293,NA,4.175523259531177,3.9765207476900346,3.7608861175700183
LOC124906963,uncharacterized LOC124906963,4,Yes,NA,4.171007511278572,3.8444984558433037,3.857644804637094,3.7790004840333187
ZNF443,zinc finger protein 443,4,Yes,NA,4.168116423090882,3.8110956814697534,4.077323785000225,3.6214537111538108
HCG17,HLA complex group 17,4,Yes,NA,4.049393090668081,3.88879173869066,4.167952224717117,3.7935115041854885
TRNAG-GCC,transfer RNA glycine (anticodon GCC),4,Yes,NA,4.167242092354462,3.816678509312527,3.7669332575471857,3.918664610431847
COL21A1,collagen type XXI alpha 1 chain,4,Yes,3.853876747262192,NA,3.9908353564547085,4.161892215213793,4.164629800182161
LOC124905791,5S ribosomal RNA,4,Yes,4.161953881909365,3.96061509083826,3.824314405607245,NA,4.003360571056354
LINC02232,long intergenic non-protein coding RNA 2232,4,Yes,4.032830263846049,4.159709054209927,3.931517047708058,NA,3.8373175292269543
MEI4,meiotic double-stranded break formation protein 4,4,Yes,3.9562238158953615,NA,4.159304845568712,4.11908644149627,4.1591326276258025
CICP8,,4,Yes,4.0319298508104735,NA,3.827880001160602,4.158971340856697,3.849980620110211
ASAH2,N-acylsphingosine amidohydrolase 2,4,Yes,3.828351511570372,NA,3.9594877886419493,3.960302559292252,4.1585924112307815
PIGX,phosphatidylinositol glycan anchor biosynthesis class X,4,Yes,NA,4.151587483757622,3.836683913012703,3.7552601507035357,3.6887911933771753
VPS35L,VPS35 endosomal protein sorting factor like,4,Yes,NA,3.7316491380783146,3.706830437737763,4.024120082554589,4.149951245177349
LOC124905841,5S ribosomal RNA,4,Yes,4.037071158573911,NA,3.89759832446872,3.708597226719195,4.13255120588248
RNA5S6,RNA%2C 5S ribosomal 6,4,Yes,4.060829303231074,4.1290867466543695,3.995469680508747,NA,3.5838082016096244
DCBLD2,discoidin%2C CUB and LCCL domain containing 2,4,Yes,3.9228304184854657,3.71331943003744,NA,4.122130341242819,3.6547694396998094
