chromosome,start,end,population,avg_tmrca_myr,genes,gene_biotypes,descriptions,feature_annotation
chr1_pat_hsa1,137598000,137599000,Bonobo,8.009238568351586,GBP5,protein_coding,guanylate binding protein 5,"L1M4b#LINE/L1,L1MB3#LINE/L1,SEDEF_SD,TR"
chr1_pat_hsa1,212146000,212147000,Bonobo,8.009193667737575,KAZN,protein_coding,kazrin%2C periplakin interacting protein,.
chr11_mat_hsa9,36049000,36050000,Bonobo,8.009104039652156,.,,,"(AC)n#Simple_repeat,AluSg4#SINE/Alu,L1MEd#LINE/L1,L1MEg2#LINE/L1,L1PA3#LINE/L1,MER67C#LTR/ERV1,TR"
chr17_mat_hsa18,83594000,83595000,Bonobo,8.009090045935123,.,,,"(AAAT)n#Simple_repeat,LTR16A#LTR/ERVL,TR"
chr5_pat_hsa6,34148000,34149000,Bonobo,8.009070893455208,LOC103786875,lncRNA,uncharacterized LOC103786875,.
chr19_pat_hsa17,60134000,60135000,Bonobo,8.008540911114064,.,,,hAT-1_Mam#DNA/hAT-Tag1
chr17_mat_hsa18,46264000,46265000,Bonobo,8.00847105562252,.,,,TR
chr3_pat_hsa4,188459000,188460000,Bonobo,8.008370480992458,.,,,"SEDEF_SD,TR"
chr20_pat_hsa19,14608000,14609000,Bonobo,8.00814234847914,LOC100971412,protein_coding,putative zinc finger protein 812,"SEDEF_SD,TR"
chr5_pat_hsa6,54704000,54705000,Bonobo,8.008083736049057,.,,,TR
chr14_pat_hsa13,113493000,113494000,Bonobo,8.008056273926941,SOX1,protein_coding,SRY-box transcription factor 1,L1PA8#LINE/L1
chr16_pat_hsa15,35460000,35461000,Bonobo,8.007822574085191,.,,,MamGyp-int#LTR/Gypsy
chr14_pat_hsa13,72228000,72229000,Bonobo,8.007814153842894,.,,,"L1M4b#LINE/L1,TR"
chr20_pat_hsa19,70651000,70652000,Bonobo,8.007639312746425,.,,,"SEDEF_SD,TR"
chr11_mat_hsa9,123687000,123688000,Bonobo,8.00731994386852,DMRT1,protein_coding,doublesex and mab-3 related transcription factor 1,"(AAT)n#Simple_repeat,AluSg#SINE/Alu,AluSx#SINE/Alu,AluY#SINE/Alu,L1M2#LINE/L1,L1MA9#LINE/L1,L4_A_Mam#LINE/RTE-X,TR"
chr18_pat_hsa16,16091000,16092000,Bonobo,8.007296039910758,LOC134729407,protein_coding,BOS complex subunit NOMO3-like,"AluYh3#SINE/Alu,L1ME4b#LINE/L1,L2a#LINE/L2,L2b#LINE/L2,L2d2#LINE/L2,MER20#DNA/hAT-Charlie,MER5A#DNA/hAT-Charlie,SEDEF_SD,TR"
chr12_mat_hsa2a,48072000,48073000,Bonobo,8.006578929521165,.,,,"(TTCT)n#Simple_repeat,AluJb#SINE/Alu,ERVL-int#LTR/ERVL,L2#LINE/L2,MLT1J1#LTR/ERVL-MaLR,TR"
chr7_pat_hsa8,23550000,23551000,Bonobo,8.006418573643705,.,,,"SEDEF_SD,TR"
chr7_pat_hsa8,71366000,71367000,Bonobo,8.006326373698482,TMEM68,protein_coding,transmembrane protein 68,TR
chr8_mat_hsa10,6224000,6225000,Bonobo,8.006239177982227,.,,,TR
chr22_pat_hsa21,37902000,37903000,Bonobo,8.006202676851318,PRDM15,protein_coding,PR/SET domain 15,.
chr17_mat_hsa18,86142000,86143000,Bonobo,8.005946681064332,.,,,"L1MC4#LINE/L1,L1ME3#LINE/L1,L1MEc#LINE/L1,L2c#LINE/L2,TR"
chr6_mat_hsa7,80831000,80832000,Bonobo,8.00567262848081,.,,,"SEDEF_SD,TR"
chr5_pat_hsa6,109286000,109287000,Bonobo,8.005470070958564,GABRR1,protein_coding,gamma-aminobutyric acid type A receptor subunit rho1,TR
chr14_pat_hsa13,27631000,27632000,Bonobo,8.005455042224119,FLT3,protein_coding,fms related receptor tyrosine kinase 3,"AluSx#SINE/Alu,AluSz#SINE/Alu,MamSINE1#SINE/tRNA-RTE,TR"
chr21_mat_hsa20,6420000,6421000,Bonobo,8.005427296682898,LOC117977161,lncRNA,uncharacterized LOC117977161,TR
chr13_mat_hsa2b,52455000,52456000,Bonobo,8.005188645206644,.,,,"L1MC3#LINE/L1,L1MCb#LINE/L1,L1ME4a#LINE/L1,L1PA3#LINE/L1,LTR88c#LTR/Gypsy,TR"
chr23_pat_hsa22,60788000,60789000,Bonobo,8.005124737633443,.,,,"SEDEF_SD,TR"
chr12_mat_hsa2a,28839000,28840000,Bonobo,8.00506127491986,.,,,"(GTTTA)n#Simple_repeat,(TTTTCTT)n#Simple_repeat,AluSx#SINE/Alu,L1MC5#LINE/L1,SEDEF_SD"
chr18_pat_hsa16,99677000,99678000,Bonobo,8.004758711015096,SPIRE2,protein_coding,spire type actin nucleation factor 2,"AluJb#SINE/Alu,AluYm1#SINE/Alu,AmnSINE1#SINE/5S-Deu-L2,TR"
chr22_pat_hsa21,21200000,21201000,Bonobo,8.00410178607613,.,,,TR
chr7_pat_hsa8,38557000,38558000,Bonobo,8.004024511169652,.,,,.
chr21_mat_hsa20,1019000,1020000,Bonobo,8.003302528217732,.,,,"SEDEF_SD,TR"
chr18_pat_hsa16,21159000,21160000,Bonobo,8.003222030555222,.,,,"(TCC)n#Simple_repeat,AluSx4#SINE/Alu,L2c#LINE/L2,MIR#SINE/MIR,MLT1N2#LTR/ERVL-MaLR,TR"
chr4_mat_hsa5,89611000,89612000,Bonobo,8.003087369518465,.,,,"SEDEF_SD,TR"
chr6_mat_hsa7,189155000,189156000,Bonobo,8.002823126756823,.,,,TR
chr17_mat_hsa18,83948000,83949000,Bonobo,8.002720261460807,.,,,"(CTCC)n#Simple_repeat,(CTTT)n#Simple_repeat,(T)n#Simple_repeat,AluY#SINE/Alu,ERVL-B4-int#LTR/ERVL,L1MB3#LINE/L1,TR"
chr21_mat_hsa20,52577000,52578000,Bonobo,8.002580677718955,.,,,TR
chr10_mat_hsa12,52798000,52799000,Bonobo,8.002519149489192,PDZRN4,protein_coding,PDZ domain containing ring finger 4,"L1MA6#LINE/L1,L1PB#LINE/L1,L1PB2#LINE/L1"
chr10_mat_hsa12,53000,54000,Bonobo,8.002369505506666,.,,,"(GA)n#Simple_repeat,(TG)n#Simple_repeat,AluSx1#SINE/Alu,L1M2#LINE/L1,L1M5#LINE/L1,L1MB2#LINE/L1,L1MC1#LINE/L1,L1ME3D#LINE/L1,MLT1A#LTR/ERVL-MaLR,SEDEF_SD,TR"
chr7_pat_hsa8,23573000,23574000,Bonobo,8.002156162842422,.,,,SEDEF_SD
chr5_pat_hsa6,17428000,17429000,Bonobo,8.001762220765094,.,,,.
chr13_mat_hsa2b,16255000,16256000,Bonobo,8.001681170404163,.,,,"HAL1b#LINE/L1,L1M7#LINE/L1,L1MC3#LINE/L1"
chr12_mat_hsa2a,91562000,91563000,Bonobo,8.001572265912285,.,,,"(ATTT)n#Simple_repeat,AluJb#SINE/Alu,ERV3-16A3_I#LTR/ERVL,L1MA9#LINE/L1,L2a#LINE/L2,L3#LINE/CR1,MER33#DNA/hAT-Charlie,TR"
chr6_mat_hsa7,19350000,19351000,Bonobo,8.001547932567995,DGKB,protein_coding,diacylglycerol kinase beta,.
chr5_pat_hsa6,82521000,82522000,Bonobo,8.001524539474223,LOC117978267,protein_coding,protein eyes shut homolog,"SEDEF_SD,TR"
chr6_mat_hsa7,89556000,89557000,Bonobo,8.001465053641317,LOC129398263,protein_coding,putative postmeiotic segregation increased 2-like protein 1,"SEDEF_SD,TR"
chr3_pat_hsa4,545000,546000,Bonobo,8.001388099777703,ZNF732,protein_coding,zinc finger protein 732,TR
chr20_pat_hsa19,6458000,6459000,Bonobo,8.001333679754435,MOB3A,protein_coding,MOB kinase activator 3A,TR
chr12_mat_hsa2a,39482000,39483000,Bonobo,8.001196567272816,LOC103785893,protein_coding,anaphase-promoting complex subunit 1-like,"(AT)n#Simple_repeat,AluSz#SINE/Alu,SEDEF_SD,TR"
chr7_pat_hsa8,21686000,21687000,Bonobo,8.001164839754958,.,,,TR
chr19_pat_hsa17,55859000,55860000,Bonobo,8.00092697766416,CCDC144A,protein_coding,coiled-coil domain containing 144A,"AluJb#SINE/Alu,L1MA9#LINE/L1,MER4A1#LTR/ERV1,SEDEF_SD,TR"
chr18_pat_hsa16,2098000,2099000,Bonobo,8.000819811813143,"LOC100992459,LOC100975679",protein_coding;protein_coding,hydroxyacylglutathione hydrolase%2C mitochondrial;acylpyruvase FAHD1%2C mitochondrial,"AluJr4#SINE/Alu,AluY#SINE/Alu,L1M5#LINE/L1,L1ME3G#LINE/L1,L1P1#LINE/L1,LTR16A1#LTR/ERVL,MER1B#DNA/hAT-Charlie,SEDEF_SD,TR"
chr6_mat_hsa7,181758000,181759000,Bonobo,8.00072180221962,.,,,.
chr8_mat_hsa10,109636000,109637000,Bonobo,8.000248217394121,.,,,TR
chr3_pat_hsa4,35158000,35159000,Bonobo,8.000204996181544,.,,,.
chr22_pat_hsa21,17829000,17830000,Bonobo,8.000109523335384,NCAM2,protein_coding,neural cell adhesion molecule 2,.
chr14_pat_hsa13,23862000,23863000,Bonobo,7.999958613157641,SPATA13,protein_coding,spermatogenesis associated 13,"(TA)n#Simple_repeat,AluSz6#SINE/Alu,L1MB7#LINE/L1,TR"
chr8_mat_hsa10,68522000,68523000,Bonobo,7.999891868745947,.,,,TR
chr21_mat_hsa20,95000,96000,Bonobo,7.999819455512844,LOC129394896,protein_coding,phosphoglucomutase-like protein 5,SEDEF_SD
chr5_pat_hsa6,84553000,84554000,Bonobo,7.9997275225548465,.,,,SEDEF_SD
chr9_pat_hsa11,27208000,27209000,Bonobo,7.999618597057007,LUZP2,protein_coding,leucine zipper protein 2,.
chr11_mat_hsa9,35798000,35799000,Bonobo,7.999288852751133,.,,,"L1MA6#LINE/L1,LTR28#LTR/ERV1"
chr10_mat_hsa12,50747000,50748000,Bonobo,7.999139368432947,ADAMTS20,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 20,"(CAG)n#Simple_repeat,AluSc5#SINE/Alu,Charlie7#DNA/hAT-Charlie,TR"
chr11_mat_hsa9,120021000,120022000,Bonobo,7.998927023096977,"SPATA6L,SLC1A1",protein_coding;protein_coding,spermatogenesis associated 6 like;solute carrier family 1 member 1,"L1MB7#LINE/L1,L1ME4c#LINE/L1,L1PA4#LINE/L1,MIRb#SINE/MIR"
chr3_pat_hsa4,68023000,68024000,Bonobo,7.998752804415691,"ADGRL3,LOC134730272",protein_coding;lncRNA,adhesion G protein-coupled receptor L3;uncharacterized LOC134730272,.
chr19_pat_hsa17,9442000,9443000,Bonobo,7.9986199184329845,RPA1,protein_coding,replication protein A1,"(CCAGCAG)n#Simple_repeat,(GCA)n#Simple_repeat,AluJb#SINE/Alu,L1MB3#LINE/L1,L2a#LINE/L2,TR,UCON78#DNA"
chr20_pat_hsa19,14635000,14636000,Bonobo,7.998597836896692,LOC117977119,lncRNA,uncharacterized LOC117977119,.
chr3_pat_hsa4,177604000,177605000,Bonobo,7.998498048780752,.,,,TR
chr10_mat_hsa12,84170000,84171000,Bonobo,7.998132300197637,.,,,"AluSx#SINE/Alu,L1MC3#LINE/L1,LTR79#LTR/ERVL,MER5A#DNA/hAT-Charlie,MIRb#SINE/MIR,TR"
chr11_mat_hsa9,81178000,81179000,Bonobo,7.997950408084611,LOC100994753,protein_coding,spermatogenesis-associated protein 31D1,"L1MDa#LINE/L1,SEDEF_SD"
chr13_mat_hsa2b,17408000,17409000,Bonobo,7.997891866774242,DPP10,protein_coding,dipeptidyl peptidase like 10,Charlie4z#DNA/hAT-Charlie
chr6_mat_hsa7,84137000,84138000,Bonobo,7.9978876479720435,LOC117981006,protein_coding,putative STAG3-like protein 4,"SEDEF_SD,TR"
chr8_mat_hsa10,59095000,59096000,Bonobo,7.99782773373194,"TIMM23,LOC100969124",protein_coding;protein_coding,translocase of inner mitochondrial membrane 23;anthrax toxin receptor-like,SEDEF_SD
chr14_pat_hsa13,29603000,29604000,Bonobo,7.997710826096864,.,,,"MIR3#SINE/MIR,TR"
chr5_pat_hsa6,173365000,173366000,Bonobo,7.99758166853138,.,,,TR
chr3_pat_hsa4,161363000,161364000,Bonobo,7.997581102380663,MARCHF1,protein_coding,membrane associated ring-CH-type finger 1,.
chr7_pat_hsa8,30658000,30659000,Bonobo,7.997423570914871,LOC129398588,protein_coding,uncharacterized LOC129398588,SEDEF_SD
chr2_mat_hsa3,195023000,195024000,Bonobo,7.997355764120288,DLG1,protein_coding,discs large MAGUK scaffold protein 1,TR
chr5_pat_hsa6,173376000,173377000,Bonobo,7.997010143161963,.,,,TR
chr1_pat_hsa1,131255000,131256000,Bonobo,7.9968534897231756,.,,,"L1MA2#LINE/L1,L2a#LINE/L2,L2b#LINE/L2,THE1B#LTR/ERVL-MaLR"
chr6_mat_hsa7,184128000,184129000,Bonobo,7.996789730979567,CNTNAP2,protein_coding,contactin associated protein 2,.
chr7_pat_hsa8,66647000,66648000,Bonobo,7.996768413189747,.,,,.
chr18_pat_hsa16,19993000,19994000,Bonobo,7.99661989962058,LOC129394149,protein_coding,BOS complex subunit NOMO3-like,"AluJb#SINE/Alu,AluSx#SINE/Alu,AluY#SINE/Alu,L2a#LINE/L2,L2b#LINE/L2,SEDEF_SD,TR"
chr7_pat_hsa8,18321000,18322000,Bonobo,7.996404050720813,CSMD1,protein_coding,CUB and Sushi multiple domains 1,TR
chr6_mat_hsa7,93023000,93024000,Bonobo,7.996255006127108,"LOC117978808,LOC117978809",protein_coding;protein_coding,speedy protein E18-like;protein CASP-like,"SEDEF_SD,TR"
chr10_mat_hsa12,53056000,53057000,Bonobo,7.996129194999038,.,,,"(TTTA)n#Simple_repeat,L1MA4#LINE/L1,L1ME3A#LINE/L1,L2c#LINE/L2,TR"
chr23_pat_hsa22,59240000,59241000,Bonobo,7.996087914592682,.,,,TR
chr23_pat_hsa22,60768000,60769000,Bonobo,7.995936599278821,LOC129395040,lncRNA,uncharacterized LOC129395040,"SEDEF_SD,TR"
chr19_pat_hsa17,99523000,99524000,Bonobo,7.995532827777514,B3GNTL1,protein_coding,UDP-GlcNAc:betaGal beta-1%2C3-N-acetylglucosaminyltransferase like 1,"(ACCAC)n#Simple_repeat,L2#LINE/L2"
chr16_pat_hsa15,5264000,5265000,Bonobo,7.995270428515115,.,,,SEDEF_SD
chr4_mat_hsa5,170034000,170035000,Bonobo,7.99482240048379,LOC103785313,lncRNA,uncharacterized LOC103785313,SEDEF_SD
chr18_pat_hsa16,80000,81000,Bonobo,7.994797196322069,.,,,"AluSx#SINE/Alu,L1MB2#LINE/L1,MLT1A#LTR/ERVL-MaLR,MSTD#LTR/ERVL-MaLR,SEDEF_SD"
chr16_pat_hsa15,26926000,26927000,Bonobo,7.994790911097276,LOC117976009,lncRNA,uncharacterized LOC117976009,"L1MC5#LINE/L1,L2#LINE/L2,L2a#LINE/L2,MER77#LTR/ERVL,MIRb#SINE/MIR,TR"
chr1_pat_hsa1,215242000,215243000,Bonobo,7.99478734066124,.,,,"SEDEF_SD,TR"
chr3_pat_hsa4,8589000,8590000,Bonobo,7.994721154258855,HTRA3,protein_coding,HtrA serine peptidase 3,TR
chr3_pat_hsa4,32152000,32153000,Bonobo,7.994683427362758,.,,,TR
chr23_pat_hsa22,55482000,55483000,Bonobo,7.994661583323436,"LOC134730097,ATXN10",lncRNA;protein_coding,uncharacterized LOC134730097;ataxin 10,TR
chr1_pat_hsa1,214254000,214255000,Bonobo,7.994543653459084,.,,,SEDEF_SD
chr1_pat_hsa1,213876000,213877000,Bonobo,7.994376584855077,.,,,"SEDEF_SD,TR"
chr1_pat_hsa1,147300000,147301000,Bonobo,7.994335187712322,.,,,"L1M1#LINE/L1,L1MA9#LINE/L1,L2#LINE/L2"
chr12_mat_hsa2a,48098000,48099000,Bonobo,7.994331196849543,.,,,"L1PA11#LINE/L1,L1PREC2#LINE/L1"
chr16_pat_hsa15,5219000,5220000,Bonobo,7.994294705031763,.,,,"AluYc#SINE/Alu,L1MB3#LINE/L1,L2c#LINE/L2,MamGypsy2-I#LTR/Gypsy,SEDEF_SD,Tigger13a#DNA/TcMar-Tigger,TR"
chr2_mat_hsa3,143005000,143006000,Bonobo,7.994212049178417,.,,,.
chr8_mat_hsa10,12969000,12970000,Bonobo,7.994180140028597,DIP2C,protein_coding,disco interacting protein 2 homolog C,TR
chr4_mat_hsa5,92641000,92642000,Bonobo,7.994126011469842,.,,,.
chr3_pat_hsa4,168072000,168073000,Bonobo,7.99401208774796,LOC100995660,lncRNA,uncharacterized LOC100995660,TR
chr2_mat_hsa3,93010000,93011000,Bonobo,7.993498673021758,.,,,TR
chr1_pat_hsa1,212132000,212133000,Bonobo,7.993360537958476,KAZN,protein_coding,kazrin%2C periplakin interacting protein,TR
chr3_pat_hsa4,36163000,36164000,Bonobo,7.99335742267697,LOC117979943,lncRNA,uncharacterized LOC117979943,TR
chr11_mat_hsa9,1030000,1031000,Bonobo,7.99332910821733,LOC117978220,protein_coding,phosphoglucomutase-like protein 5,"L1M4c#LINE/L1,L1MC5a#LINE/L1,L2a#LINE/L2,MIRc#SINE/MIR,SEDEF_SD,UCON44#DNA/TcMar-Tigger"
chr22_pat_hsa21,14160000,14161000,Bonobo,7.99329749653114,.,,,TR
chr3_pat_hsa4,128423000,128424000,Bonobo,7.993245159460428,.,,,TR
chr6_mat_hsa7,52476000,52477000,Bonobo,7.993005278957498,.,,,.
chr4_mat_hsa5,80427000,80428000,Bonobo,7.992872431964942,.,,,TR
chr23_pat_hsa22,54181000,54182000,Bonobo,7.992312917016708,.,,,TR
chr12_mat_hsa2a,45939000,45940000,Bonobo,7.992310058883363,CTNNA2,protein_coding,catenin alpha 2,"L1MA9#LINE/L1,MLT1H2#LTR/ERVL-MaLR"
chr8_mat_hsa10,102317000,102318000,Bonobo,7.992018074061866,.,,,.
chr10_mat_hsa12,136501000,136502000,Bonobo,7.991700596601606,TMEM132C,protein_coding,transmembrane protein 132C,"MER20#DNA/hAT-Charlie,MIRb#SINE/MIR,MLT1K#LTR/ERVL-MaLR,TR"
chr9_pat_hsa11,6689000,6690000,Bonobo,7.991679031885433,"LOC134731187,LOC129393319",lncRNA;protein_coding,uncharacterized LOC134731187;RNA polymerase II subunit A C-terminal domain phosphatase SSU72 like protein 2-like,SEDEF_SD
chr3_pat_hsa4,155325000,155326000,Bonobo,7.991316143173955,LOC129397642,lncRNA,uncharacterized LOC129397642,TR
chr3_pat_hsa4,120534000,120535000,Bonobo,7.9911526660396195,.,,,TR
chr9_pat_hsa11,83510000,83511000,Bonobo,7.9911269353793495,.,,,TR
chr12_mat_hsa2a,44704000,44705000,Bonobo,7.99071522719856,.,,,"AluSx#SINE/Alu,LTR48B#LTR/ERV1,MER4D0#LTR/ERV1,TR"
chr1_pat_hsa1,12044000,12045000,Bonobo,7.99046848013382,RYR2,protein_coding,ryanodine receptor 2,"(CA)n#Simple_repeat,AluSx4#SINE/Alu,L2c#LINE/L2,L3#LINE/CR1,MLT1B#LTR/ERVL-MaLR,Penelope1_Vert#PLE,TR"
chr4_mat_hsa5,95853000,95854000,Bonobo,7.990364423872222,.,,,TR
chr7_pat_hsa8,161195000,161196000,Bonobo,7.990348276548678,.,,,.
chr5_pat_hsa6,47276000,47277000,Bonobo,7.990334353021331,.,,,.
chr17_mat_hsa18,94321000,94322000,Bonobo,7.989461952075122,.,,,"L1ME3F#LINE/L1,L2b#LINE/L2,LTR12C#LTR/ERV1,MLT1A1#LTR/ERVL-MaLR"
chr6_mat_hsa7,52475000,52476000,Bonobo,7.98934482327656,.,,,.
chr11_mat_hsa9,99113000,99114000,Bonobo,7.98931797616605,.,,,"L1MD1#LINE/L1,L1PA13#LINE/L1,L1PREC2#LINE/L1"
chr5_pat_hsa6,71333000,71334000,Bonobo,7.989195418909563,DST,protein_coding,dystonin,.
chr3_pat_hsa4,21861000,21862000,Bonobo,7.989020793444888,KCNIP4,protein_coding,potassium voltage-gated channel interacting protein 4,TR
chr1_pat_hsa1,103951000,103952000,Bonobo,7.988882660528106,LOC117981596,protein_coding,vesicle-trafficking protein SEC22b-like,"(A)n#Simple_repeat,L2a#LINE/L2,L2d2#LINE/L2,SEDEF_SD,TR"
chr5_pat_hsa6,82863000,82864000,Bonobo,7.988780406194701,LOC129398099,protein_coding,protein eyes shut homolog,"SEDEF_SD,TR"
chr2_mat_hsa3,195233000,195234000,Bonobo,7.9887617666945605,.,,,TR
chr9_pat_hsa11,27095000,27096000,Bonobo,7.98869680952194,LUZP2,protein_coding,leucine zipper protein 2,TR
chr5_pat_hsa6,37654000,37655000,Bonobo,7.988576491288486,.,,,TR
chr5_pat_hsa6,188383000,188384000,Bonobo,7.98830158676343,.,,,.
chr6_mat_hsa7,99020000,99021000,Bonobo,7.988012284361842,.,,,TR
chr13_mat_hsa2b,142721000,142722000,Bonobo,7.987852418106968,.,,,"AluJb#SINE/Alu,AluSx#SINE/Alu,L1M5#LINE/L1,L1ME3G#LINE/L1,TR"
chr15_mat_hsa14,77466000,77467000,Bonobo,7.987483091111621,ESRRB,protein_coding,estrogen related receptor beta,"L2a#LINE/L2,TR"
chr7_pat_hsa8,18259000,18260000,Bonobo,7.987319056621641,CSMD1,protein_coding,CUB and Sushi multiple domains 1,TR
chr19_pat_hsa17,96225000,96226000,Bonobo,7.987315311149925,.,,,"AluJb#SINE/Alu,AluSx#SINE/Alu,AluSz6#SINE/Alu,L1MB5#LINE/L1,LTR49-int#LTR/ERV1,LTR8A#LTR/ERV1,MER41B#LTR/ERV1,MER4D#LTR/ERV1,SEDEF_SD,TR"
chr2_mat_hsa3,100371000,100372000,Bonobo,7.98712413026202,.,,,TR
chr10_mat_hsa12,33952000,33953000,Bonobo,7.9870780921357305,.,,,"HSMAR2#DNA/TcMar-Mariner,L1MA4A#LINE/L1,L1MCa#LINE/L1,L1MEd#LINE/L1"
chr11_mat_hsa9,36777000,36778000,Bonobo,7.9870171632881926,LOC130540476,lncRNA,uncharacterized LOC130540476,"AluJb#SINE/Alu,L1MA8#LINE/L1,MIRb#SINE/MIR,MIRc#SINE/MIR,TR"
chr3_pat_hsa4,37990000,37991000,Bonobo,7.986873527163333,.,,,TR
chr6_mat_hsa7,14310000,14311000,Bonobo,7.986693835391771,.,,,TR
chr7_pat_hsa8,23676000,23677000,Bonobo,7.9865758974081995,.,,,"SEDEF_SD,TR"
chr7_pat_hsa8,30842000,30843000,Bonobo,7.986354384896129,.,,,SEDEF_SD
chr5_pat_hsa6,72635000,72636000,Bonobo,7.98628827714715,.,,,"SEDEF_SD,TR"
chr9_pat_hsa11,10272000,10273000,Bonobo,7.98600739622556,LOC134731222,lncRNA,uncharacterized LOC134731222,TR
chr4_mat_hsa5,174007000,174008000,Bonobo,7.985919213003471,ZNF354C,protein_coding,zinc finger protein 354C,TR
chr20_pat_hsa19,3589000,3590000,Bonobo,7.985225177788391,.,,,TR
chr18_pat_hsa16,26058000,26059000,Bonobo,7.985147679015814,"TNRC6A,LOC100989683",protein_coding;protein_coding,trinucleotide repeat containing adaptor 6A;putative uncharacterized protein FLJ45256,"AluSg4#SINE/Alu,AluSx1#SINE/Alu,Charlie5#DNA/hAT-Charlie,L1MB2#LINE/L1,L1ME3G#LINE/L1,TR"
chr9_pat_hsa11,3913000,3914000,Bonobo,7.9851287160549855,MOB2,protein_coding,MOB kinase activator 2,.
chr1_pat_hsa1,71803000,71804000,Bonobo,7.984642789551584,.,,,"L2a#LINE/L2,L2c#LINE/L2,L3b#LINE/CR1,MIR#SINE/MIR,X6b_DNA#DNA/TcMar-Tigger"
chr12_mat_hsa2a,49260000,49261000,Bonobo,7.98461835492224,LRRTM4,protein_coding,leucine rich repeat transmembrane neuronal 4,"HERVH-int#LTR/ERV1,L1MA7#LINE/L1,L1ME3C#LINE/L1,LTR7#LTR/ERV1"
chr4_mat_hsa5,80610000,80611000,Bonobo,7.98427959686168,.,,,.
chr13_mat_hsa2b,141280000,141281000,Bonobo,7.984123504654287,LOC134728719,lncRNA,uncharacterized LOC134728719,"AluY#SINE/Alu,L1PA14#LINE/L1,MIRb#SINE/MIR,TR"
chr18_pat_hsa16,16533000,16534000,Bonobo,7.98380284515232,"LOC117974254,LOC129394137",protein_coding;lncRNA,ATP-binding cassette sub-family C member 6;uncharacterized LOC129394137,"AluSx1#SINE/Alu,L2b#LINE/L2,MER41A#LTR/ERV1,MER53#DNA/hAT-Blackjack,MIRb#SINE/MIR,SEDEF_SD,TR"
chr6_mat_hsa7,178646000,178647000,Bonobo,7.9837126999024255,.,,,TR
chr7_pat_hsa8,29900000,29901000,Bonobo,7.983101308587434,.,,,"SEDEF_SD,TR"
chr10_mat_hsa12,9901000,9902000,Bonobo,7.982996005859198,.,,,"AluSp#SINE/Alu,L1MA5#LINE/L1,L1MB3#LINE/L1,L1MC1#LINE/L1,L1MC3#LINE/L1,L1MC4#LINE/L1,L1MEf#LINE/L1,TR"
chr15_mat_hsa14,63475000,63476000,Bonobo,7.9829654711282,.,,,"AluSc5#SINE/Alu,L1MA7#LINE/L1,L1MC3#LINE/L1,L3#LINE/CR1,TR"
chr12_mat_hsa2a,47633000,47634000,Bonobo,7.982935103450651,.,,,"(TA)n#Simple_repeat,AluYk2#SINE/Alu,L1M5#LINE/L1,L1ME2#LINE/L1,TR"
chr1_pat_hsa1,91466000,91467000,Bonobo,7.982868317658811,.,,,"L1M2#LINE/L1,L1ME1#LINE/L1,MLT1A0#LTR/ERVL-MaLR"
chr7_pat_hsa8,24010000,24011000,Bonobo,7.98280237163997,.,,,"SEDEF_SD,TR"
chr6_mat_hsa7,20361000,20362000,Bonobo,7.98278358530362,AGMO,protein_coding,alkylglycerol monooxygenase,.
chr14_pat_hsa13,108231000,108232000,Bonobo,7.98267367259806,.,,,"L1ME4a#LINE/L1,THE1A#LTR/ERVL-MaLR"
chr2_mat_hsa3,179966000,179967000,Bonobo,7.982569505264616,.,,,.
chr5_pat_hsa6,13863000,13864000,Bonobo,7.9822181755042605,.,,,TR
chr11_mat_hsa9,121858000,121859000,Bonobo,7.982209505883966,KCNV2,protein_coding,potassium voltage-gated channel modifier subfamily V member 2,"Charlie7#DNA/hAT-Charlie,L1PA4#LINE/L1,L2a#LINE/L2,LTR33A#LTR/ERVL,MARNA#DNA/TcMar-Mariner,Tigger22N1#DNA/TcMar-Tigger"
chr2_mat_hsa3,26955000,26956000,Bonobo,7.982180840586454,.,,,TR
chr3_pat_hsa4,15501000,15502000,Bonobo,7.982161906967283,.,,,TR
chr9_pat_hsa11,85290000,85291000,Bonobo,7.982099983737938,DLG2,protein_coding,discs large MAGUK scaffold protein 2,TR
chr5_pat_hsa6,85886000,85887000,Bonobo,7.981684023218194,.,,,"SEDEF_SD,TR"
chr1_pat_hsa1,213777000,213778000,Bonobo,7.981662869905552,.,,,SEDEF_SD
chr1_pat_hsa1,116527000,116528000,Bonobo,7.98158259787046,.,,,"FordPrefect#DNA/hAT-Tip100,L1MC5a#LINE/L1,L2a#LINE/L2"
chr12_mat_hsa2a,25493000,25494000,Bonobo,7.981291961026246,LOC129397125,protein_coding,ranBP2-like and GRIP domain-containing protein 4,"AluSx#SINE/Alu,L1M5#LINE/L1,SEDEF_SD"
chr3_pat_hsa4,141942000,141943000,Bonobo,7.981158171140804,.,,,"SEDEF_SD,TR"
chr5_pat_hsa6,85894000,85895000,Bonobo,7.98100225517607,.,,,SEDEF_SD
chr7_pat_hsa8,24231000,24232000,Bonobo,7.9804881628521205,.,,,SEDEF_SD
chr13_mat_hsa2b,124874000,124875000,Bonobo,7.980482320568263,PAX3,protein_coding,paired box 3,"AluJb#SINE/Alu,L1MB5#LINE/L1,L1ME1#LINE/L1,MIRc#SINE/MIR,TR"
