ensg,hgnc,chrom,obs_lof,exp_lof,prior_mean,post_mean,post_lower_95,post_upper_95
ENSG00000123838,HGNC:1325,chr1,6,27.55,0.00644671,0.00971882,0.00217711,0.0247334
ENSG00000168944,HGNC:26690,chr5,32,54.079,0.00656358,0.00972405,0.00353414,0.0178581
ENSG00000159958,HGNC:17755,chr22,1,3.6371,0.00605579,0.00972473,0.00035454,0.0382101
ENSG00000120686,HGNC:20597,chr13,2,6.069,0.0125472,0.0097274,0.00090212,0.0294175
ENSG00000198156,HGNC:37454,chr16,4,2.6286,0.0102735,0.00972852,0.00012973,0.0404856
ENSG00000156831,HGNC:26513,chr8,4,10.624,0.0134713,0.00973397,0.00398709,0.0180094
ENSG00000168917,HGNC:28480,chr3,4,10.75,0.0108903,0.00974429,0.00312163,0.0199661
ENSG00000146701,HGNC:6971,chr7,6,14.678,0.0100559,0.00974597,0.00070068,0.0281627
ENSG00000120437,HGNC:94,chr6,12,17.004,0.0169566,0.00975031,0.00298928,0.0198303
ENSG00000168746,HGNC:16195,chr20,0,1.5082,0.0117231,0.00975055,0.00030933,0.0373028
ENSG00000175573,HGNC:28801,chr11,2,7.4667,0.0121065,0.00975077,0.0015786,0.0245728
ENSG00000132518,HGNC:4689,chr17,22,41.981,0.00581253,0.00975156,0.00238421,0.019684
ENSG00000160410,HGNC:19214,chr19,18,37.164,0.0357873,0.00975857,0.004364,0.0165774
ENSG00000158079,HGNC:30184,chr9,14,35.423,0.00930227,0.00975922,0.00326055,0.018357
ENSG00000179172,HGNC:29295,chr1,0,0.82389,0.00969516,0.00975984,0.00044867,0.0366193
ENSG00000163214,HGNC:20086,chr2,37,72.082,0.0148273,0.00976212,0.00484624,0.0153861
ENSG00000242284,HGNC:33270,chrX,9,3.7428,0.0099601,0.00977367,0.00025218,0.0390541
ENSG00000106785,HGNC:16283,chr9,6,13.66,0.00777416,0.00977416,0.00232798,0.0228345
ENSG00000155265,HGNC:31668,chr10,5,10.156,0.0201166,0.00979276,0.00326476,0.019327
ENSG00000174405,HGNC:6601,chr13,13,25.772,0.0128431,0.00979828,0.00311779,0.0189778
ENSG00000092067,HGNC:1836,chr14,5,10.562,0.00686014,0.00980039,0.00082072,0.0273112
ENSG00000171195,HGNC:7518,chr4,2,1.1176,0.0140924,0.00980051,0.00105614,0.0300312
ENSG00000171314,HGNC:8888,chr10,10,9.8399,0.0108712,0.00980588,0.00145934,0.0278151
ENSG00000130203,HGNC:613,chr19,6,11.456,0.0201209,0.00980722,0.00062945,0.0286018
ENSG00000164434,HGNC:3562,chr6,5,6.0552,0.0140301,0.00980828,0.00248854,0.0224395
ENSG00000155893,HGNC:26303,chr3,7,16.999,0.00632978,0.00980852,0.00177181,0.0247084
ENSG00000184887,HGNC:19897,chr14,11,17.133,0.010087,0.00980996,0.0011347,0.0309086
ENSG00000113504,HGNC:10915,chr5,35,52.43,0.0108882,0.0098137,0.003471,0.0179223
ENSG00000029363,HGNC:16863,chr6,28,41.318,0.0383404,0.00981785,0.00124927,0.0316747
ENSG00000111181,HGNC:11045,chr12,18,32.368,0.0140456,0.0098212,0.00381067,0.018166
ENSG00000127129,HGNC:3177,chr1,3,7.627,0.00547586,0.00982393,0.00065612,0.0331434
ENSG00000058056,HGNC:12611,chr3,27,49.721,0.0140501,0.00983518,0.00453521,0.0164515
ENSG00000189052,HGNC:16452,chr19,2,2.0197,0.00986672,0.0098376,0.00063871,0.0350074
ENSG00000182749,HGNC:23146,chr1,7,11.187,0.0119947,0.00983837,0.00383607,0.0186661
ENSG00000122367,HGNC:15710,chr10,14,32.383,0.0203394,0.0098417,0.00355423,0.0180042
ENSG00000131966,HGNC:17372,chr14,9,23.866,0.0110715,0.00984466,0.00268108,0.0203095
ENSG00000157456,HGNC:1580,chr15,20,24.69,0.0115102,0.00985177,0.00264103,0.0201561
ENSG00000164081,HGNC:30247,chr3,3,10.469,0.00771986,0.00985232,0.00190422,0.0250825
ENSG00000112592,HGNC:11588,chr6,7,21.236,0.0878812,0.00985242,0.00447836,0.0201523
ENSG00000185684,HGNC:26602,chr12,9,10.686,0.0216379,0.00985254,0.00063193,0.0292577
ENSG00000074621,HGNC:10975,chr15,14,38.437,0.0134477,0.00985469,0.00236628,0.0198427
ENSG00000105518,HGNC:29631,chr19,4,10.038,0.00616992,0.00985495,0.00150778,0.0253771
ENSG00000135070,HGNC:28660,chr9,2,6.3234,0.0114798,0.00985954,0.00319973,0.0206201
ENSG00000188779,HGNC:21326,chr15,20,39.496,0.0593831,0.00987024,0.00346879,0.0220886
ENSG00000141933,HGNC:25058,chr19,2,3.7358,0.0169013,0.00987057,0.00132166,0.0273781
ENSG00000203805,HGNC:23531,chr10,8,14.086,0.0098574,0.00987174,0.00188547,0.02345
ENSG00000182611,HGNC:4727,chr6,2,1.9035,0.00967624,0.00987277,0.00038073,0.0378861
ENSG00000186063,HGNC:25761,chr1,9,17.856,0.0141246,0.00987394,0.00240037,0.0221903
ENSG00000189339,HGNC:33941,chr1,6,12.285,0.0082494,0.00987768,0.0031467,0.0216167
ENSG00000144591,HGNC:22923,chr2,17,27.045,0.0173083,0.00987839,0.00399493,0.0176621
ENSG00000114738,HGNC:6888,chr3,16,21.795,0.0191454,0.00988595,0.0031442,0.0193635
ENSG00000100348,HGNC:17772,chr22,7,7.1465,0.0183342,0.00989371,0.00241963,0.0220009
ENSG00000179240,HGNC:51239,chr11,4,5.9126,0.0130584,0.00990263,0.00038312,0.0310754
ENSG00000198315,HGNC:12983,chr6,15,26.195,0.0123733,0.00990756,0.00460042,0.0169593
ENSG00000146005,HGNC:19092,chr5,12,31.957,0.0070317,0.00991456,0.00355341,0.0176307
ENSG00000136146,HGNC:17903,chr13,6,15.021,0.0409151,0.00991584,0.00304177,0.0199789
ENSG00000160255,HGNC:6155,chr21,28,38.761,0.0272952,0.0099208,0.0039789,0.017491
ENSG00000119638,HGNC:18591,chr14,36,55.258,0.0237704,0.00992245,0.00532468,0.015274
ENSG00000185899,HGNC:20639,chr7,,,0.00981663,0.00992255,0.00048348,0.0369402
ENSG00000178921,HGNC:8863,chr17,38,64.409,0.0124296,0.0099266,0.00458066,0.0164047
ENSG00000174567,HGNC:24766,chr1,2,7.3438,0.00546693,0.00993042,0.00087819,0.0326057
ENSG00000141401,HGNC:6051,chr18,7,14.223,0.00744595,0.0099325,0.00178933,0.0241899
ENSG00000231171,HGNC:27731,chr4,5,4.9171,0.017611,0.00994168,0.00034121,0.0365087
ENSG00000215067,HGNC:51342,chr17,1,2.4373,0.0170414,0.00994367,0.00036052,0.034796
ENSG00000100626,HGNC:23233,chr14,13,35.121,0.00735641,0.00994538,0.00313134,0.019481
ENSG00000126749,HGNC:16912,chr12,9,12.593,0.0214601,0.009956,0.00042482,0.0282976
ENSG00000164512,HGNC:25681,chr5,16,28.031,0.0142088,0.00995938,0.00411177,0.0177069
ENSG00000187066,HGNC:49389,chr11,5,4.5625,0.00964876,0.00996335,0.00036562,0.0384629
ENSG00000183513,HGNC:33848,chr2,3,4.8828,0.0113898,0.00996509,0.00129885,0.0287062
ENSG00000170540,HGNC:697,chr16,5,13.532,0.0139832,0.00996583,0.00243568,0.021966
ENSG00000074695,HGNC:6631,chr18,10,31.063,0.0071604,0.00996652,0.00277593,0.020234
ENSG00000160867,HGNC:3691,chr5,26,41.549,0.0142137,0.00996747,0.00421822,0.0172913
ENSG00000169313,HGNC:18124,chr3,5,7.4035,0.0130217,0.00997298,0.00346518,0.0199108
ENSG00000230453,HGNC:23644,chr9,22,38.094,0.01011,0.0099788,0.00011413,0.0418262
ENSG00000135317,HGNC:14977,chr6,35,56.086,0.0167946,0.00997951,0.00476876,0.0165458
ENSG00000185344,HGNC:18481,chr12,25,46.652,0.00888081,0.00998651,0.00488165,0.016695
ENSG00000147402,HGNC:14454,chrX,7,17.874,0.0465502,0.00998654,0.00141533,0.0217725
ENSG00000261949,HGNC:44663,chr19,2,11.05,0.0149844,0.00999119,0.00031496,0.0357455
ENSG00000196505,HGNC:18010,chr1,19,31.075,0.0110184,0.00999183,0.00447545,0.0169245
ENSG00000088836,HGNC:16438,chr20,29,41.987,0.0264937,0.00999287,0.0041728,0.017148
ENSG00000196305,HGNC:5330,chr9,46,76.566,0.0163275,0.010004,0.00476222,0.01622
ENSG00000165959,HGNC:19972,chr14,20,41.63,0.00978552,0.0100042,0.00222905,0.0204108
ENSG00000177602,HGNC:19682,chr17,13,20.479,0.0101196,0.010013,0.00123731,0.0310156
ENSG00000111144,HGNC:6710,chr12,19,38.976,0.00591318,0.0100321,0.00218081,0.0210857
ENSG00000261794,HGNC:37443,chr15,42,22.135,0.0100841,0.0100396,0.00020958,0.0408186
ENSG00000100109,HGNC:17165,chr22,26,43.712,0.0358394,0.0100492,0.00495858,0.0160678
ENSG00000090054,HGNC:11277,chr9,21,30.925,0.0158674,0.0100498,0.00490285,0.0168729
ENSG00000187688,HGNC:18082,chr17,26,41.792,0.00881571,0.010051,0.00465014,0.0171035
ENSG00000196497,HGNC:19426,chr14,38,58.49,0.020309,0.0100601,0.00451579,0.0168067
ENSG00000151552,HGNC:9752,chr4,8,13.667,0.0138771,0.0100714,0.00265316,0.0217559
ENSG00000116039,HGNC:853,chr2,18,28.162,0.0109245,0.0100748,0.00220866,0.0210455
ENSG00000188176,HGNC:24764,chr17,8,14.715,0.0236722,0.0100749,0.00236707,0.0276511
ENSG00000122679,HGNC:9845,chr7,3,4.6559,0.0122904,0.0100751,0.00289297,0.0222815
ENSG00000218357,HGNC:52431,chr22,2,2.642,0.0172607,0.0100883,0.00035119,0.0366936
ENSG00000170276,HGNC:5247,chr11,6,7.8974,0.00909899,0.0100933,0.00160551,0.0251338
ENSG00000158552,HGNC:25206,chr2,10,17.499,0.0140736,0.0100943,0.00324564,0.0197446
ENSG00000140367,HGNC:19248,chr15,15,24.465,0.0181256,0.010098,0.0036402,0.0189741
ENSG00000187838,HGNC:16495,chr17,6,14.372,0.0221781,0.010098,0.00034628,0.0285711
ENSG00000112276,HGNC:1152,chr6,11,19.263,0.00833078,0.0100995,0.00191158,0.0229168
ENSG00000167083,HGNC:4412,chr17,1,2.6901,0.0117707,0.0101048,0.00123971,0.0299092
ENSG00000019582,HGNC:1697,chr5,4,16.239,0.0237199,0.010107,0.00216214,0.0219506
ENSG00000013375,HGNC:8907,chr6,14,33.518,0.0149732,0.0101085,0.00492014,0.0176809
ENSG00000103932,HGNC:24567,chr15,38,65.304,0.0192555,0.0101091,0.00501361,0.0158739
ENSG00000164087,HGNC:24488,chr3,12,20.873,0.0107483,0.0101126,0.00261302,0.0216597
ENSG00000240583,HGNC:633,chr7,3,8.8015,0.00812698,0.0101129,0.00274241,0.0231642
ENSG00000184945,HGNC:19941,chr2,3,4.834,0.0100951,0.0101179,7.21467E-05,0.0428923
ENSG00000112273,HGNC:21095,chr6,3,7.5557,0.0330559,0.0101186,0.00138187,0.0255237
ENSG00000101639,HGNC:25515,chr18,57,118.01,0.0154523,0.0101203,0.00427861,0.0169019
ENSG00000170613,HGNC:28397,chr5,5,7.9024,0.0174413,0.0101322,0.00281526,0.0215037
ENSG00000213619,HGNC:7710,chr11,7,12.764,0.0147471,0.0101338,0.0023357,0.0230319
ENSG00000127980,HGNC:8850,chr7,35,69.833,0.00749875,0.0101346,0.00410639,0.017451
ENSG00000184809,HGNC:16424,chr21,1,3.0763,0.0235352,0.0101416,0.00028297,0.037219
ENSG00000115165,HGNC:9506,chr2,8,20.379,0.00737642,0.010142,0.00131506,0.0251038
ENSG00000223417,HGNC:43973,chr11,0,0.098542,0.00977449,0.0101484,0.0002302,0.0410268
ENSG00000120693,HGNC:6774,chr13,10,19.902,0.0205271,0.0101488,0.00319718,0.0201298
ENSG00000219481,HGNC:26088,chr1,41,46.372,0.00981407,0.0101501,0.00013188,0.0423851
ENSG00000105699,HGNC:29572,chr19,16,27.939,0.00821118,0.0101513,0.00166431,0.023434
ENSG00000144021,HGNC:14280,chr2,8,18.967,0.0125963,0.0101532,0.00387943,0.0190477
ENSG00000132470,HGNC:6158,chr17,45,89.022,0.0136884,0.0101566,0.00454927,0.016598
ENSG00000152291,HGNC:15450,chr2,6,12.485,0.0133898,0.0101578,0.00225303,0.0245474
ENSG00000154930,HGNC:16091,chr20,16,32.018,0.0091259,0.0101622,0.00467885,0.0176181
ENSG00000177576,HGNC:31690,chr18,1,2.7805,0.009489,0.0101712,0.00141222,0.0300619
ENSG00000125648,HGNC:19375,chr19,9,24.707,0.0163999,0.0101758,0.0058697,0.0154923
ENSG00000136770,HGNC:20090,chr10,18,32.452,0.0119519,0.0101782,0.00423458,0.0179848
ENSG00000161298,HGNC:17409,chr19,6,18.662,0.00781664,0.0101784,0.00381579,0.0201599
ENSG00000010318,HGNC:18458,chr3,9,22.986,0.010019,0.0101786,0.0027626,0.0214738
ENSG00000126001,HGNC:1859,chr20,77,143.91,0.00734948,0.0101787,0.0055345,0.014959
ENSG00000119321,HGNC:23397,chr9,31,68.943,0.0109616,0.010183,0.00428485,0.0172545
ENSG00000180353,HGNC:4844,chr3,15,31.49,0.0285867,0.0101835,0.00341797,0.0194071
ENSG00000155008,HGNC:24009,chrX,4,9.129,0.0349396,0.0101862,0.00095625,0.0288274
ENSG00000169718,HGNC:30086,chr17,19,28.876,0.0178192,0.0101869,0.00357936,0.0184592
ENSG00000187678,HGNC:15533,chr5,6,8.5736,0.0338507,0.0101872,0.00238268,0.0224511
ENSG00000196126,HGNC:4948,chr6,6,10.241,0.0102396,0.0101962,0.00080062,0.0350387
ENSG00000205020,HGNC:10631,chr17,0,0.50021,0.0104695,0.0101969,0.00028015,0.0405736
ENSG00000090924,HGNC:29515,chr19,25,57.188,0.014532,0.0102001,0.00365576,0.0184569
ENSG00000130427,HGNC:3415,chr7,5,11.729,0.00735467,0.0102106,0.00142746,0.0263754
ENSG00000255394,HGNC:32200,chr8,,,0.0103985,0.0102122,0.00029047,0.0405063
ENSG00000184990,HGNC:17712,chr14,4,9.6138,0.00735545,0.0102123,0.00049077,0.0310369
ENSG00000197302,HGNC:26987,chr16,2,7.0553,0.0114638,0.010213,0.00133464,0.0291251
ENSG00000120756,HGNC:9090,chr3,14,32.831,0.0124098,0.0102193,0.00387639,0.0178888
ENSG00000165863,HGNC:28500,chr10,4,7.6381,0.00955389,0.0102275,0.00163222,0.0272445
ENSG00000204370,HGNC:10683,chr11,2,8.6129,0.00354509,0.0102297,0.00030036,0.0443456
ENSG00000100138,HGNC:7819,chr22,0,4.5659,0.223575,0.01023,3.45458E-05,0.0470125
ENSG00000164284,HGNC:21060,chr5,7,11.658,0.0169627,0.0102345,0.00247331,0.022695
ENSG00000158014,HGNC:11013,chr1,5,17.105,0.00542292,0.0102377,0.0011732,0.027753
ENSG00000255112,HGNC:24287,chr18,0,4.3464,0.0103109,0.0102403,0.00117045,0.032362
ENSG00000068489,HGNC:25619,chr17,13,21.692,0.00973465,0.010243,0.00138496,0.0272654
ENSG00000013293,HGNC:29326,chr3,8,26.695,0.00513816,0.010243,0.00245776,0.0233066
ENSG00000166426,HGNC:2338,chr15,4,6.2415,0.0218873,0.0102464,0.00138615,0.0270568
ENSG00000143387,HGNC:2536,chr1,10,18.041,0.015813,0.0102471,0.00450318,0.0183704
ENSG00000167792,HGNC:7716,chr11,18,22.048,0.0289951,0.0102486,0.00448841,0.0177888
ENSG00000137414,HGNC:16372,chr6,6,17.244,0.0118889,0.0102494,0.00139723,0.0241765
ENSG00000144959,HGNC:29260,chr3,6,16.441,0.0159288,0.0102497,0.0047832,0.0177174
ENSG00000232653,HGNC:44405,chr15,1,3.8263,0.0108776,0.0102592,0.00017431,0.0423026
ENSG00000123561,HGNC:11583,chrX,5,8.282,0.0142783,0.0102593,0.00049427,0.0322073
ENSG00000134460,HGNC:6008,chr10,5,15.989,0.0082254,0.0102621,0.00139664,0.0278156
ENSG00000140450,HGNC:28087,chr15,13,18.325,0.0154664,0.0102641,0.00393211,0.0190852
ENSG00000108813,HGNC:2917,chr17,4,8.5714,0.00535591,0.010266,0.00044879,0.0393526
ENSG00000258804,HGNC:27507,chr14,2,3.344,0.0174682,0.0102661,0.00033765,0.0355075
ENSG00000070718,HGNC:570,chr8,13,18.588,0.0227792,0.0102837,0.00448361,0.0180827
ENSG00000158457,HGNC:28743,chr7,9,15.885,0.0143638,0.0103084,0.00343762,0.0203072
ENSG00000213402,HGNC:9667,chr11,0,2.3007,0.00643686,0.01031,0.00048562,0.0400065
ENSG00000150165,HGNC:23334,chr10,0,0.48819,0.010274,0.0103235,0.00058161,0.037626
ENSG00000172331,HGNC:1093,chr7,4,9.1383,0.0136309,0.0103242,0.00272444,0.0229348
ENSG00000236249,HGNC:31958,chrX,0,0.66545,0.0103465,0.0103288,0.00021681,0.0420246
ENSG00000130822,HGNC:13415,chrX,10,15.477,0.0585457,0.0103306,0.0021318,0.02182
ENSG00000146733,HGNC:9577,chr7,6,9.9629,0.0106429,0.0103373,0.00360997,0.0210846
ENSG00000088356,HGNC:16119,chr20,6,7.4937,0.00838318,0.0103401,0.00143245,0.0290302
ENSG00000149313,HGNC:14235,chr11,5,14.659,0.00817386,0.010343,0.0011021,0.0283227
ENSG00000150361,HGNC:6352,chr13,16,34.281,0.0236091,0.0103538,0.00377913,0.018953
ENSG00000196331,HGNC:4758,chr6,4,2.2387,0.0102799,0.0103544,0.00052108,0.0383925
ENSG00000131721,HGNC:30011,chrX,5,4.1646,0.0108636,0.0103565,0.00020291,0.0423437
ENSG00000198518,HGNC:4790,chr6,2,0.99424,0.0105866,0.0103593,0.00023708,0.0418819
ENSG00000113273,HGNC:714,chr5,16,22.89,0.0106277,0.0103612,0.00525195,0.0171493
ENSG00000187954,HGNC:17806,chr8,3,14.689,0.0565314,0.0103677,0.0020494,0.0317794
ENSG00000135451,HGNC:12327,chr12,23,38.652,0.00671643,0.0103692,0.00071789,0.0248363
ENSG00000122335,HGNC:21061,chr6,16,38.823,0.00845698,0.0103704,0.00438964,0.0182689
ENSG00000026751,HGNC:21394,chr1,5,14.853,0.00834479,0.0103709,0.00184121,0.0281864
ENSG00000121743,HGNC:4277,chr13,5,6.9376,0.0242448,0.0103762,0.00290652,0.0219824
ENSG00000109133,HGNC:25541,chr4,6,14.067,0.0106895,0.010377,0.00258901,0.0227626
ENSG00000162869,HGNC:30595,chr2,25,50.925,0.00502689,0.0103938,0.00188846,0.0208018
ENSG00000147601,HGNC:11728,chr8,3,20.855,0.0093626,0.0103944,0.00241244,0.0313043
ENSG00000062038,HGNC:1762,chr16,21,35.4,0.0148989,0.0103978,0.00354169,0.0196391
ENSG00000140474,HGNC:19703,chr15,10,29.068,0.00514049,0.0104049,0.0013874,0.0250402
ENSG00000170727,HGNC:15519,chr8,2,4.683,0.0188664,0.0104062,0.00057607,0.0343502
ENSG00000163701,HGNC:18439,chr3,17,33.011,0.0142576,0.0104069,0.00399387,0.0195256
ENSG00000226288,HGNC:15221,chr11,1,5.4755,0.0105187,0.0104076,0.00148351,0.0309929
ENSG00000177156,HGNC:11559,chr11,11,16.339,0.0107111,0.0104093,0.00156308,0.0253096
ENSG00000129625,HGNC:30077,chr5,6,9.2855,0.0111996,0.0104108,0.00168207,0.0272075
ENSG00000178999,HGNC:11390,chr17,7,17.968,0.0252353,0.0104159,0.00350932,0.0190833
ENSG00000178726,HGNC:11784,chr20,4,11.571,0.010459,0.0104267,0.0020244,0.0281515
ENSG00000197561,HGNC:3309,chr19,6,10.485,0.018594,0.0104304,0.00260403,0.0223433
ENSG00000099341,HGNC:9566,chr19,5,16.639,0.0118131,0.0104311,0.00227518,0.0230344
ENSG00000250709,HGNC:38866,chr13,10,27.758,0.0110291,0.0104331,0.00045049,0.0288348
ENSG00000156931,HGNC:29122,chr3,30,88.941,0.00656792,0.0104336,0.00472206,0.0169425
ENSG00000041988,HGNC:20855,chr1,4,6.675,0.0135368,0.0104343,0.0026974,0.0236375
ENSG00000008282,HGNC:11507,chr7,4,11.187,0.00692149,0.0104498,0.00146734,0.0297416
ENSG00000122507,HGNC:30000,chr7,35,55.14,0.0122676,0.0104534,0.0043526,0.0178567
ENSG00000115423,HGNC:2951,chr2,94,194.69,0.00430521,0.0104536,0.00608403,0.0149341
ENSG00000172987,HGNC:18374,chr10,11,26.53,0.0158178,0.0104621,0.0037932,0.0201982
ENSG00000183578,HGNC:20620,chr15,7,6.7287,0.0104417,0.0104626,0.00150629,0.0298426
ENSG00000170820,HGNC:3969,chr2,19,22.953,0.0324778,0.0104646,0.0045565,0.0182864
ENSG00000183914,HGNC:2948,chr17,115,238.43,0.00499712,0.0104677,0.00635398,0.0147601
ENSG00000153130,HGNC:20335,chr4,4,7.5949,0.0227869,0.0104681,0.00146804,0.0280077
ENSG00000237597,HGNC:29081,chrX,0,0.44566,0.0102639,0.0104746,0.00019949,0.0429282
ENSG00000203924,HGNC:33175,chrX,1,0.98628,0.0104994,0.0104787,0.00022645,0.0425677
ENSG00000076351,HGNC:30521,chr17,5,13.474,0.0044679,0.0104967,0.00057436,0.0340416
ENSG00000050327,HGNC:13209,chr7,26,36.684,0.00747674,0.0105048,0.00102846,0.0307668
ENSG00000126106,HGNC:26186,chr1,4,9.1475,0.0122036,0.0105082,0.00371704,0.0208641
ENSG00000119614,HGNC:1975,chr14,8,13.845,0.0341007,0.0105172,0.00173351,0.0246867
ENSG00000188425,HGNC:23292,chr19,2,3.364,0.0105672,0.010519,0.00057033,0.0385772
ENSG00000138308,HGNC:18555,chr10,6,9.9337,0.018627,0.0105247,0.00401196,0.0198077
ENSG00000224659,HGNC:17778,chrX,3,1.2809,0.0107234,0.0105369,0.00019859,0.0432239
ENSG00000183304,HGNC:18403,chrX,15,10.482,0.0109092,0.0105373,0.00019649,0.0432557
ENSG00000163536,HGNC:8943,chr3,6,18.391,0.00787596,0.0105433,0.00251658,0.0239587
ENSG00000169255,HGNC:918,chr3,6,11.859,0.0147342,0.0105479,0.0049513,0.0176985
ENSG00000067334,HGNC:24013,chr1,17,28.204,0.0183676,0.0105566,0.00147229,0.0250761
ENSG00000166794,HGNC:9255,chr15,7,8.0135,0.0187798,0.0105598,0.00366192,0.0209606
ENSG00000223572,HGNC:31736,chr15,10,10.456,0.0104547,0.0105686,0.00201689,0.0287041
ENSG00000152270,HGNC:8779,chr11,17,50.391,0.0110675,0.0105771,0.00549615,0.0170831
ENSG00000105696,HGNC:13237,chr19,8,17.049,0.0128951,0.0105778,0.00266972,0.0224978
ENSG00000162888,HGNC:32061,chr1,2,1.4046,0.0149007,0.010582,0.00034603,0.0399963
ENSG00000233828,HGNC:54975,chr5,1,0.8167,0.0180404,0.0105845,0.00032076,0.0398085
ENSG00000213699,HGNC:26055,chr2,8,13.045,0.00928213,0.0105864,0.00303002,0.0232128
ENSG00000173991,HGNC:11610,chr17,2,6.6328,0.0171107,0.0105888,0.00203515,0.0251307
ENSG00000173641,HGNC:5249,chr1,3,4.6462,0.020173,0.010592,0.00255904,0.0236632
ENSG00000186399,HGNC:44407,chr15,13,4.948,0.0102782,0.0106021,0.00019206,0.0436135
ENSG00000155189,HGNC:20886,chr8,11,18.593,0.0118189,0.0106073,0.00400056,0.0199192
ENSG00000130592,HGNC:6707,chr11,13,23.073,0.00778377,0.0106104,0.00057833,0.0396848
ENSG00000137171,HGNC:21624,chr6,12,36.47,0.00998646,0.0106144,0.00339476,0.02053
ENSG00000122012,HGNC:30670,chr5,14,34.879,0.0116357,0.0106193,0.00397722,0.0185293
ENSG00000115718,HGNC:9451,chr2,11,21.07,0.00563848,0.0106197,0.00166549,0.0263154
ENSG00000121897,HGNC:16429,chr4,11,21.566,0.0155078,0.0106214,0.00408737,0.0196905
ENSG00000150551,HGNC:28431,chr2,5,5.5004,0.0130509,0.0106348,0.00319183,0.0230354
ENSG00000169258,HGNC:24835,chr5,2,19.665,0.00371479,0.0106408,0.00058049,0.0300416
ENSG00000143771,HGNC:25013,chr1,4,9.1846,0.00956365,0.0106473,0.00232604,0.0252019
ENSG00000242028,HGNC:18418,chr15,3,6.3944,0.0319572,0.0106567,0.00027636,0.0352173
ENSG00000141378,HGNC:24265,chr17,5,5.7215,0.0102686,0.0106584,0.00239049,0.0257455
ENSG00000087074,HGNC:14375,chr19,20,23.527,0.022598,0.010661,0.00031213,0.0392188
ENSG00000114841,HGNC:2940,chr3,83,208.53,0.00337296,0.0106629,0.00599471,0.0154466
ENSG00000181773,HGNC:4484,chr1,6,7.5155,0.0229038,0.0106652,0.00329542,0.0218708
ENSG00000179698,HGNC:26959,chr8,47,69.516,0.0104817,0.0106653,0.00016116,0.0443446
ENSG00000092094,HGNC:18028,chr14,14,20.188,0.0196082,0.0106711,0.00378299,0.0200713
ENSG00000103187,HGNC:18304,chr16,3,6.5466,0.016442,0.0106786,0.00155323,0.0285049
ENSG00000152558,HGNC:30138,chr11,1,7.6156,0.0213129,0.0106789,0.00030834,0.0369696
ENSG00000239382,HGNC:28243,chr19,4,13.516,0.0121783,0.0106811,0.00396364,0.0201772
ENSG00000204147,HGNC:23456,chr10,1,2.2009,0.010588,0.0106831,0.00059174,0.0390567
ENSG00000258474,HGNC:53232,chr14,1,1.8483,0.017542,0.0106881,0.00031655,0.0401128
ENSG00000204950,HGNC:37215,chr11,2,3.0782,0.0106744,0.0106893,0.00140046,0.0325936
ENSG00000112218,HGNC:13302,chr6,3,11.061,0.0101596,0.0106914,0.00262845,0.0236153
ENSG00000182974,HGNC:55109,chr15,9,4.9524,0.0107724,0.010699,0.00027065,0.0429495
ENSG00000135409,HGNC:465,chr12,20,31.126,0.0172997,0.0106996,0.00461552,0.0183976
ENSG00000122674,HGNC:21691,chr7,12,21.082,0.0105733,0.0106998,0.0016127,0.0313448
ENSG00000100422,HGNC:19256,chr22,12,26.238,0.010903,0.0107017,0.00439623,0.0198882
ENSG00000134755,HGNC:3036,chr18,19,40.471,0.0100758,0.0107045,0.00492452,0.0183613
ENSG00000105983,HGNC:13243,chr7,18,32.314,0.0146369,0.0107127,0.00553917,0.0170351
ENSG00000163347,HGNC:2032,chr3,6,10.057,0.0110776,0.0107157,0.00188316,0.0268325
ENSG00000168071,HGNC:26757,chr11,29,74.91,0.00258606,0.0107317,0.00142177,0.0188914
ENSG00000174963,HGNC:20393,chr3,8,16.541,0.0296983,0.0107321,0.00422596,0.0194795
ENSG00000101443,HGNC:15939,chr20,0,5.2292,0.00347763,0.0107333,0.00017755,0.0497156
ENSG00000189001,HGNC:24950,chr19,11,18.294,0.0175105,0.0107365,0.0029105,0.0223086
ENSG00000181104,HGNC:3537,chr5,5,11.008,0.01642,0.0107487,0.00419301,0.0201783
ENSG00000135390,HGNC:842,chr12,8,8.4187,0.0343574,0.0107495,0.00144028,0.0275127
