name,variant_type,Bonobo,Chimpanzee,Human,description,post_mean,selection_regime
PJA1,SNVs,3,2,3,praja ring finger ubiquitin ligase 1,0.0683319,Extreme selection
PJA2,SNVs,3,3,3,praja ring finger ubiquitin ligase 2,0.0555603,Extreme selection
PJVK,SNVs,3,1,3,pejvakin,0.00181264,Strong selection
PKD1,SNVs,3,4,3,polycystin 1%2C transient receptor potential channel interacting,0.0781056,Extreme selection
PKD1L1,SNVs,3,3,3,polycystin 1 like 1%2C transient receptor potential channel interacting,8.9924e-4,Weak selection
PKD2,SNVs,3,3,3,polycystin 2%2C transient receptor potential cation channel,0.0335197,Extreme selection
PKD2L1,SNVs,3,3,4,polycystin 2 like 1%2C transient receptor potential cation channel,7.4212e-4,Weak selection
PKD2L2,SNVs,1,4,4,polycystin 2 like 2%2C transient receptor potential cation channel,0.00183566,Strong selection
PKDCC,SNVs,3,3,3,protein kinase domain containing%2C cytoplasmic,0.0046648,Strong selection
PKDREJ,SNVs,3,3,3,polycystin family receptor for egg jelly,0.00181641,Strong selection
PKHD1,SNVs,3,3,3,PKHD1 ciliary IPT domain containing fibrocystin/polyductin,0.00649031,Strong selection
PKHD1L1,SNVs,3,4,4,PKHD1 like 1,2.3434e-4,Weak selection
PKIA,SNVs,3,4,1,cAMP-dependent protein kinase inhibitor alpha,0.0612098,Extreme selection
PKIB,SNVs,1,4,1,cAMP-dependent protein kinase inhibitor beta,0.00506661,Strong selection
PKIG,SNVs,1,4,2,cAMP-dependent protein kinase inhibitor gamma,0.106532,Extreme selection
PKLR,SNVs,2,4,2,pyruvate kinase L/R,0.00430013,Strong selection
PKM,SNVs,3,2,3,pyruvate kinase M1/2,0.0828029,Extreme selection
PKMYT1,SNVs,3,3,3,protein kinase%2C membrane associated tyrosine/threonine 1,0.0401777,Extreme selection
PKN1,SNVs,3,3,3,protein kinase N1,0.0334775,Extreme selection
PKN2,SNVs,3,2,3,protein kinase N2,0.13943,Extreme selection
PKN3,SNVs,2,3,3,protein kinase N3,0.00857123,Strong selection
PKNOX1,SNVs,2,3,2,PBX/knotted 1 homeobox 1,0.143383,Extreme selection
PKNOX2,SNVs,4,3,4,PBX/knotted 1 homeobox 2,0.153229,Extreme selection
PKP1,SNVs,3,3,3,plakophilin 1,0.0175598,Extreme selection
PKP2,SNVs,3,3,3,plakophilin 2,0.00252109,Strong selection
PKP3,SNVs,3,3,3,plakophilin 3,0.00782613,Strong selection
PKP4,SNVs,3,3,3,plakophilin 4,0.0226149,Extreme selection
PLA1A,SNVs,3,3,4,phospholipase A1 member A,7.6012e-4,Weak selection
PLA2G10,SNVs,0,4,0,phospholipase A2 group X,7.8949e-4,Weak selection
PLA2G12A,SNVs,1,3,2,phospholipase A2 group XIIA,0.0015661,Strong selection
PLA2G12B,SNVs,1,2,1,phospholipase A2 group XIIB,0.0105247,Extreme selection
PLA2G15,SNVs,2,3,3,phospholipase A2 group XV,0.0121319,Extreme selection
PLA2G1B,SNVs,1,3,2,phospholipase A2 group IB,5.5683e-4,Weak selection
PLA2G2A,SNVs,2,2,2,phospholipase A2 group IIA,0.0080708,Strong selection
PLA2G2C,SNVs,1,3,4,phospholipase A2 group IIC,6.5131e-4,Weak selection
PLA2G2D,SNVs,2,3,3,phospholipase A2 group IID,0.00117164,Strong selection
PLA2G2E,SNVs,4,3,3,phospholipase A2 group IIE,0.0015382,Strong selection
PLA2G2F,SNVs,3,3,3,phospholipase A2 group IIF,6.0517e-4,Weak selection
PLA2G3,SNVs,3,3,3,phospholipase A2 group III,7.3587e-4,Weak selection
PLA2G4A,SNVs,1,3,3,phospholipase A2 group IVA,0.0276894,Extreme selection
PLA2G4B,SNVs,0,3,3,phospholipase A2 group IVB,5.9551e-4,Weak selection
PLA2G4C,SNVs,3,4,4,phospholipase A2 group IVC,7.1644e-4,Weak selection
PLA2G4D,SNVs,3,3,4,phospholipase A2 group IVD,1.6978e-4,Weak selection
PLA2G4E,SNVs,1,3,3,phospholipase A2 group IVE,0.0046863,Strong selection
PLA2G4F,SNVs,2,3,3,phospholipase A2 group IVF,5.1833e-4,Weak selection
PLA2G5,SNVs,3,3,3,phospholipase A2 group V,0.00257283,Strong selection
PLA2G6,SNVs,3,4,3,phospholipase A2 group VI,0.00901867,Strong selection
PLA2G7,SNVs,2,3,3,phospholipase A2 group VII,6.1388e-4,Weak selection
PLA2R1,SNVs,3,3,3,phospholipase A2 receptor 1,6.3715e-4,Weak selection
PLAA,SNVs,2,3,3,phospholipase A2 activating protein,0.0364529,Extreme selection
PLAAT1,SNVs,2,4,4,phospholipase A and acyltransferase 1,6.708e-4,Weak selection
PLAAT2,SNVs,3,3,3,phospholipase A and acyltransferase 2,0.00687472,Strong selection
PLAAT3,SNVs,1,4,2,phospholipase A and acyltransferase 3,0.00213855,Strong selection
PLAAT4,SNVs,1,2,3,phospholipase A and acyltransferase 4,0.00318404,Strong selection
PLAAT5,SNVs,2,3,3,phospholipase A and acyltransferase 5,0.00331711,Strong selection
PLAC1,SNVs,2,3,1,placenta enriched 1,0.0488541,Extreme selection
PLAC8,SNVs,3,3,3,placenta associated 8,0.0174739,Extreme selection
PLAC8L1,SNVs,3,3,3,PLAC8 like 1,0.00268628,Strong selection
PLAC9,SNVs,1,4,3,placenta associated 9,0.00163824,Strong selection
PLAG1,SNVs,2,3,3,PLAG1 zinc finger,0.168939,Extreme selection
PLAGL1,SNVs,1,3,3,PLAG1 like zinc finger 1,0.14893,Extreme selection
PLAGL2,SNVs,2,3,3,PLAG1 like zinc finger 2,0.184162,Extreme selection
PLAT,SNVs,3,2,4,plasminogen activator%2C tissue type,0.015861,Extreme selection
PLAU,SNVs,2,3,3,plasminogen activator%2C urokinase,0.00496313,Strong selection
PLAUR,SNVs,2,3,4,plasminogen activator%2C urokinase receptor,0.00153082,Strong selection
PLB1,SNVs,3,3,3,phospholipase B1,3.4855e-4,Weak selection
PLBD1,SNVs,2,3,3,phospholipase B domain containing 1,0.00151817,Strong selection
PLBD2,SNVs,3,3,3,phospholipase B domain containing 2,0.00312745,Strong selection
PLCB1,SNVs,2,3,3,phospholipase C beta 1,0.0772217,Extreme selection
PLCB2,SNVs,3,3,3,phospholipase C beta 2,0.00562333,Strong selection
PLCB3,SNVs,3,3,3,phospholipase C beta 3,0.0656718,Extreme selection
PLCB4,SNVs,2,3,3,phospholipase C beta 4,0.0443345,Extreme selection
PLCD1,SNVs,3,4,3,phospholipase C delta 1,0.00293725,Strong selection
PLCD3,SNVs,3,3,3,phospholipase C delta 3,0.00586357,Strong selection
PLCD4,SNVs,2,3,4,phospholipase C delta 4,0.00175591,Strong selection
PLCE1,SNVs,3,3,3,phospholipase C epsilon 1,0.0285838,Extreme selection
PLCG1,SNVs,3,3,3,phospholipase C gamma 1,0.0553597,Extreme selection
PLCG2,SNVs,3,4,3,phospholipase C gamma 2,0.0586239,Extreme selection
PLCH1,SNVs,3,4,4,phospholipase C eta 1,0.0513048,Extreme selection
PLCH2,SNVs,3,3,3,phospholipase C eta 2,0.00458722,Strong selection
PLCL1,SNVs,3,3,3,phospholipase C like 1 (inactive),0.0510996,Extreme selection
PLCL2,SNVs,3,4,4,phospholipase C like 2,0.190982,Extreme selection
PLCXD1,SNVs,0,0,4,phosphatidylinositol specific phospholipase C X domain containing 1,0.0011759,Strong selection
PLCXD2,SNVs,2,3,2,phosphatidylinositol specific phospholipase C X domain containing 2,0.00160216,Strong selection
PLCXD3,SNVs,2,2,2,phosphatidylinositol specific phospholipase C X domain containing 3,0.0086246,Strong selection
PLCZ1,SNVs,2,3,4,phospholipase C zeta 1,0.00106253,Strong selection
PLD1,SNVs,2,3,3,phospholipase D1,9.0518e-4,Weak selection
PLD2,SNVs,3,2,3,phospholipase D2,6.9911e-4,Weak selection
PLD3,SNVs,1,3,3,phospholipase D family member 3,0.011232,Extreme selection
PLD4,SNVs,3,3,3,phospholipase D family member 4,5.8833e-4,Weak selection
PLD5,SNVs,3,3,4,phospholipase D family member 5,0.0304644,Extreme selection
PLD6,SNVs,2,3,3,phospholipase D family member 6,0.00178727,Strong selection
PLEC,SNVs,3,3,4,plectin,0.0227326,Extreme selection
PLEK,SNVs,2,3,3,pleckstrin,0.00867761,Strong selection
PLEK2,SNVs,2,3,3,pleckstrin 2,0.00284874,Strong selection
PLEKHA1,SNVs,3,4,4,pleckstrin homology domain containing A1,0.0183794,Extreme selection
PLEKHA2,SNVs,1,3,3,pleckstrin homology domain containing A2,0.0196463,Extreme selection
PLEKHA3,SNVs,2,3,2,pleckstrin homology domain containing A3,0.02627,Extreme selection
PLEKHA4,SNVs,3,3,3,pleckstrin homology domain containing A4,0.00247433,Strong selection
PLEKHA5,SNVs,3,3,3,pleckstrin homology domain containing A5,0.416245,Extreme selection
PLEKHA6,SNVs,1,3,4,pleckstrin homology domain containing A6,0.0432825,Extreme selection
PLEKHA7,SNVs,3,3,3,pleckstrin homology domain containing A7,0.029012,Extreme selection
PLEKHA8,SNVs,2,3,3,pleckstrin homology domain containing A8,0.0115904,Extreme selection
PLEKHB1,SNVs,1,3,3,pleckstrin homology domain containing B1,0.0033638,Strong selection
PLEKHB2,SNVs,3,3,2,pleckstrin homology domain containing B2,0.00783092,Strong selection
PLEKHD1,SNVs,1,2,3,pleckstrin homology and coiled-coil domain containing D1,0.00851857,Strong selection
PLEKHF1,SNVs,3,3,3,pleckstrin homology and FYVE domain containing 1,0.00158134,Strong selection
PLEKHF2,SNVs,2,1,3,pleckstrin homology and FYVE domain containing 2,0.100611,Extreme selection
PLEKHG1,SNVs,3,3,3,pleckstrin homology and RhoGEF domain containing G1,0.0375931,Extreme selection
PLEKHG2,SNVs,3,3,4,pleckstrin homology and RhoGEF domain containing G2,0.0102001,Extreme selection
PLEKHG3,SNVs,3,3,4,pleckstrin homology and RhoGEF domain containing G3,0.0212454,Extreme selection
PLEKHG4,SNVs,3,3,3,pleckstrin homology and RhoGEF domain containing G4,0.00568648,Strong selection
PLEKHG4B,SNVs,3,3,3,pleckstrin homology and RhoGEF domain containing G4B,0.00182658,Strong selection
PLEKHG5,SNVs,4,3,3,pleckstrin homology and RhoGEF domain containing G5,0.017265,Extreme selection
PLEKHG6,SNVs,3,3,3,pleckstrin homology and RhoGEF domain containing G6,0.00128495,Strong selection
PLEKHG7,SNVs,3,3,4,pleckstrin homology and RhoGEF domain containing G7,7.2069e-4,Weak selection
PLEKHH1,SNVs,3,3,3,pleckstrin homology%2C MyTH4 and FERM domain containing H1,0.0205451,Extreme selection
PLEKHH2,SNVs,3,3,3,pleckstrin homology%2C MyTH4 and FERM domain containing H2,0.00465568,Strong selection
PLEKHH3,SNVs,3,3,3,pleckstrin homology%2C MyTH4 and FERM domain containing H3,0.012048,Extreme selection
PLEKHJ1,SNVs,3,2,3,pleckstrin homology domain containing J1,0.00799765,Strong selection
PLEKHM1,SNVs,3,3,3,pleckstrin homology and RUN domain containing M1,0.0337933,Extreme selection
PLEKHM2,SNVs,2,3,3,pleckstrin homology and RUN domain containing M2,0.0398267,Extreme selection
PLEKHM3,SNVs,1,3,3,pleckstrin homology domain containing M3,0.024185,Extreme selection
PLEKHN1,SNVs,3,3,3,pleckstrin homology domain containing N1,0.00125041,Strong selection
PLEKHO1,SNVs,1,3,3,pleckstrin homology domain containing O1,0.0465308,Extreme selection
PLEKHO2,SNVs,3,3,3,pleckstrin homology domain containing O2,0.0333412,Extreme selection
PLEKHS1,SNVs,1,3,3,pleckstrin homology domain containing S1,0.00133643,Strong selection
PLET1,SNVs,3,4,3,placenta expressed transcript 1,0.00213157,Strong selection
PLG,SNVs,0,3,3,plasminogen,0.0193464,Extreme selection
PLGLB1,SNVs,0,0,3,plasminogen like B1,0.00394087,Strong selection
PLGLB2,SNVs,0,3,2,plasminogen like B2,0.00446448,Strong selection
PLGRKT,SNVs,2,3,3,plasminogen receptor with a C-terminal lysine,0.0018757,Strong selection
PLIN1,SNVs,4,3,3,perilipin 1,0.00111347,Strong selection
PLIN2,SNVs,3,3,3,perilipin 2,0.00542537,Strong selection
PLIN3,SNVs,3,3,3,perilipin 3,0.00132008,Strong selection
PLIN4,SNVs,3,3,3,perilipin 4,0.00159981,Strong selection
PLIN5,SNVs,3,3,3,perilipin 5,9.0271e-4,Weak selection
PLK1,SNVs,3,3,3,polo like kinase 1,0.097776,Extreme selection
PLK2,SNVs,2,3,3,polo like kinase 2,0.141606,Extreme selection
PLK3,SNVs,3,4,3,polo like kinase 3,0.0144389,Extreme selection
PLK4,SNVs,3,3,3,polo like kinase 4,0.0191007,Extreme selection
PLK5,SNVs,3,4,4,polo like kinase 5 (inactive),3.5051e-4,Weak selection
PLLP,SNVs,1,3,3,plasmolipin,0.00600972,Strong selection
PLN,SNVs,1,1,1,phospholamban,0.047825,Extreme selection
PLOD1,SNVs,2,3,3,procollagen-lysine%2C2-oxoglutarate 5-dioxygenase 1,0.00862881,Strong selection
PLOD2,SNVs,2,3,3,procollagen-lysine%2C2-oxoglutarate 5-dioxygenase 2,0.0114734,Extreme selection
PLOD3,SNVs,1,3,3,procollagen-lysine%2C2-oxoglutarate 5-dioxygenase 3,0.0050428,Strong selection
PLP1,SNVs,2,2,2,proteolipid protein 1,0.371242,Extreme selection
PLP2,SNVs,1,2,1,proteolipid protein 2,0.00366938,Strong selection
PLPBP,SNVs,1,4,3,pyridoxal phosphate binding protein,0.00702739,Strong selection
PLPP1,SNVs,1,2,4,phospholipid phosphatase 1,0.0214891,Extreme selection
PLPP2,SNVs,3,2,3,phospholipid phosphatase 2,0.00460746,Strong selection
PLPP3,SNVs,1,3,2,phospholipid phosphatase 3,0.0791138,Extreme selection
PLPP4,SNVs,3,2,3,phospholipid phosphatase 4,0.00987174,Strong selection
PLPP5,SNVs,3,2,3,phospholipid phosphatase 5,0.00154736,Strong selection
PLPP6,SNVs,2,4,3,phospholipid phosphatase 6,0.00767069,Strong selection
PLPP7,SNVs,2,3,3,phospholipid phosphatase 7 (inactive),0.00728273,Strong selection
PLPPR1,SNVs,2,2,2,phospholipid phosphatase related 1,0.0852349,Extreme selection
PLPPR2,SNVs,2,3,3,phospholipid phosphatase related 2,0.098148,Extreme selection
PLPPR3,SNVs,3,3,3,phospholipid phosphatase related 3,0.0228273,Extreme selection
PLPPR4,SNVs,3,3,2,phospholipid phosphatase related 4,0.100846,Extreme selection
PLPPR5,SNVs,2,2,3,phospholipid phosphatase related 5,0.0503687,Extreme selection
PLRG1,SNVs,1,2,2,pleiotropic regulator 1,0.104053,Extreme selection
PLS1,SNVs,3,3,3,plastin 1,0.0102193,Extreme selection
PLS3,SNVs,2,2,2,plastin 3,0.17741,Extreme selection
PLSCR1,SNVs,1,2,4,phospholipid scramblase 1,0.016089,Extreme selection
PLSCR2,SNVs,3,3,3,phospholipid scramblase 2,0.00234883,Strong selection
PLSCR3,SNVs,2,3,3,phospholipid scramblase 3,0.010098,Extreme selection
PLSCR4,SNVs,3,3,4,phospholipid scramblase 4,0.00135999,Strong selection
PLSCR5,SNVs,2,3,3,phospholipid scramblase family member 5,0.00103719,Strong selection
PLTP,SNVs,2,3,3,phospholipid transfer protein,0.00318519,Strong selection
PLVAP,SNVs,2,3,3,plasmalemma vesicle associated protein,0.00824905,Strong selection
PLXDC1,SNVs,4,3,4,plexin domain containing 1,0.004071,Strong selection
PLXDC2,SNVs,3,3,3,plexin domain containing 2,0.0401533,Extreme selection
PLXNA1,SNVs,3,3,3,plexin A1,0.0959343,Extreme selection
PLXNA2,SNVs,3,3,3,plexin A2,0.0499571,Extreme selection
PLXNA3,SNVs,3,3,3,plexin A3,0.0441094,Extreme selection
PLXNA4,SNVs,3,3,4,plexin A4,0.0990732,Extreme selection
PLXNB1,SNVs,3,3,3,plexin B1,0.0339063,Extreme selection
PLXNB2,SNVs,3,3,4,plexin B2,0.0652835,Extreme selection
PLXNB3,SNVs,3,3,3,plexin B3,0.0349824,Extreme selection
PLXNC1,SNVs,3,3,3,plexin C1,0.0729449,Extreme selection
PLXND1,SNVs,3,3,3,plexin D1,0.108921,Extreme selection
PM20D1,SNVs,3,3,3,peptidase M20 domain containing 1,8.2272e-4,Weak selection
PM20D2,SNVs,2,3,3,peptidase M20 domain containing 2,0.00444523,Strong selection
PMAIP1,SNVs,0,3,3,phorbol-12-myristate-13-acetate-induced protein 1,0.0154379,Extreme selection
PMCH,SNVs,1,2,3,pro-melanin concentrating hormone,0.00717133,Strong selection
PMEL,SNVs,3,3,3,premelanosome protein,7.9345e-4,Weak selection
PMEPA1,SNVs,3,3,3,prostate transmembrane protein%2C androgen induced 1,0.164181,Extreme selection
PMF1,SNVs,1,3,3,polyamine modulated factor 1,0.00168247,Strong selection
PMF1-BGLAP,SNVs,0,0,3,PMF1-BGLAP readthrough,0.0017909,Strong selection
PMFBP1,SNVs,3,4,3,polyamine modulated factor 1 binding protein 1,8.3363e-4,Weak selection
PML,SNVs,3,3,3,PML nuclear body scaffold,0.0258358,Extreme selection
PMM1,SNVs,3,3,3,phosphomannomutase 1,0.00426272,Strong selection
PMM2,SNVs,3,3,3,phosphomannomutase 2,0.00232058,Strong selection
PMP2,SNVs,2,3,3,peripheral myelin protein 2,0.00536608,Strong selection
PMP22,SNVs,2,3,4,peripheral myelin protein 22,0.0657003,Extreme selection
PMPCA,SNVs,3,3,3,peptidase%2C mitochondrial processing subunit alpha,0.0110469,Extreme selection
PMPCB,SNVs,3,3,4,peptidase%2C mitochondrial processing subunit beta,0.00156498,Strong selection
PMS1,SNVs,3,4,3,PMS1 homolog 1%2C mismatch repair system component,8.7528e-4,Weak selection
PMS2,SNVs,3,3,3,PMS1 homolog 2%2C mismatch repair system component,0.002919,Strong selection
PMVK,SNVs,2,3,3,phosphomevalonate kinase,0.00214526,Strong selection
PNCK,SNVs,2,3,4,pregnancy up-regulated nonubiquitous CaM kinase,0.0103306,Extreme selection
PNISR,SNVs,2,3,1,PNN interacting serine and arginine rich protein,0.197485,Extreme selection
PNKD,SNVs,3,3,3,PNKD metallo-beta-lactamase domain containing,0.00155766,Strong selection
PNKP,SNVs,3,4,3,polynucleotide kinase 3'-phosphatase,0.00118242,Strong selection
PNLDC1,SNVs,2,3,4,PARN like ribonuclease domain containing exonuclease 1,0.00239894,Strong selection
PNLIP,SNVs,3,3,2,pancreatic lipase,0.00257452,Strong selection
PNLIPRP1,SNVs,0,0,3,pancreatic lipase related protein 1,6.1273e-4,Weak selection
PNLIPRP3,SNVs,2,4,3,pancreatic lipase related protein 3,8.1816e-4,Weak selection
PNMA1,SNVs,1,2,3,PNMA family member 1,0.0126545,Extreme selection
PNMA2,SNVs,3,3,3,PNMA family member 2,0.00386335,Strong selection
PNMA3,SNVs,2,2,3,PNMA family member 3,0.0182349,Extreme selection
PNMA5,SNVs,1,3,3,PNMA family member 5,0.0185803,Extreme selection
PNMA8A,SNVs,3,3,3,PNMA family member 8A,0.00617084,Strong selection
PNMA8B,SNVs,3,3,4,PNMA family member 8B,0.00528879,Strong selection
PNMT,SNVs,1,2,3,phenylethanolamine N-methyltransferase,0.0015538,Strong selection
PNN,SNVs,3,3,3,pinin%2C desmosome associated protein,0.0659761,Extreme selection
PNO1,SNVs,2,2,3,partner of NOB1 homolog,0.0135187,Extreme selection
PNOC,SNVs,3,2,3,prepronociceptin,0.0214758,Extreme selection
PNP,SNVs,1,3,3,purine nucleoside phosphorylase,0.00659619,Strong selection
PNPLA1,SNVs,1,3,3,patatin like phospholipase domain containing 1,0.00514493,Strong selection
PNPLA2,SNVs,2,3,3,patatin like phospholipase domain containing 2,0.0120983,Extreme selection
PNPLA3,SNVs,3,3,3,patatin like phospholipase domain containing 3,8.4572e-4,Weak selection
PNPLA4,SNVs,3,1,3,patatin like phospholipase domain containing 4,0.00296878,Strong selection
PNPLA5,SNVs,3,3,3,patatin like phospholipase domain containing 5,0.00102078,Strong selection
PNPLA6,SNVs,3,3,3,patatin like phospholipase domain containing 6,0.021962,Extreme selection
PNPLA7,SNVs,3,4,4,patatin like phospholipase domain containing 7,7.3524e-4,Weak selection
PNPLA8,SNVs,2,2,3,patatin like phospholipase domain containing 8,0.0310695,Extreme selection
PNPO,SNVs,1,2,3,pyridoxamine 5'-phosphate oxidase,0.00268034,Strong selection
PNPT1,SNVs,3,3,3,polyribonucleotide nucleotidyltransferase 1,0.0245246,Extreme selection
PNRC1,SNVs,4,2,3,proline rich nuclear receptor coactivator 1,0.210712,Extreme selection
PNRC2,SNVs,1,3,2,proline rich nuclear receptor coactivator 2,0.0187566,Extreme selection
POC1A,SNVs,3,3,3,POC1 centriolar protein A,0.0101126,Extreme selection
POC1B,SNVs,1,4,3,POC1 centriolar protein B,0.0014028,Strong selection
POC1B-GALNT4,SNVs,0,0,3,POC1B-GALNT4 readthrough,0.0137378,Extreme selection
POC5,SNVs,2,3,3,POC5 centriolar protein,0.0042525,Strong selection
PODN,SNVs,3,3,3,podocan,0.00563494,Strong selection
PODNL1,SNVs,4,3,3,podocan like 1,6.4603e-4,Weak selection
PODXL,SNVs,2,3,3,podocalyxin like,0.0140999,Extreme selection
PODXL2,SNVs,3,3,3,podocalyxin like 2,0.131076,Extreme selection
POF1B,SNVs,3,3,3,POF1B actin binding protein,0.00479961,Strong selection
POFUT1,SNVs,2,3,3,protein O-fucosyltransferase 1,0.0339691,Extreme selection
POFUT2,SNVs,2,3,3,protein O-fucosyltransferase 2,0.0168358,Extreme selection
POGK,SNVs,3,3,3,pogo transposable element derived with KRAB domain,0.10435,Extreme selection
POGLUT1,SNVs,1,2,2,protein O-glucosyltransferase 1,0.00841044,Strong selection
POGLUT2,SNVs,3,3,3,protein O-glucosyltransferase 2,0.00234434,Strong selection
POGLUT3,SNVs,3,3,3,protein O-glucosyltransferase 3,0.00299937,Strong selection
POGZ,SNVs,3,3,3,pogo transposable element derived with ZNF domain,0.321278,Extreme selection
POLA1,SNVs,2,3,3,DNA polymerase alpha 1%2C catalytic subunit,0.501408,Extreme selection
POLA2,SNVs,2,3,3,DNA polymerase alpha 2%2C accessory subunit,0.0156312,Extreme selection
POLB,SNVs,2,3,2,DNA polymerase beta,0.0229,Extreme selection
POLD1,SNVs,2,3,3,DNA polymerase delta 1%2C catalytic subunit,0.0202716,Extreme selection
POLD2,SNVs,3,3,3,DNA polymerase delta 2%2C accessory subunit,0.0186712,Extreme selection
POLD3,SNVs,3,2,3,DNA polymerase delta 3%2C accessory subunit,0.216941,Extreme selection
POLD4,SNVs,3,3,3,DNA polymerase delta 4%2C accessory subunit,0.00469943,Strong selection
POLDIP2,SNVs,1,3,2,DNA polymerase delta interacting protein 2,0.0341925,Extreme selection
POLDIP3,SNVs,3,3,3,DNA polymerase delta interacting protein 3,0.0526635,Extreme selection
POLE,SNVs,3,3,3,DNA polymerase epsilon%2C catalytic subunit,0.0154872,Extreme selection
POLE2,SNVs,3,3,3,DNA polymerase epsilon 2%2C accessory subunit,0.0168566,Extreme selection
POLE3,SNVs,2,2,2,DNA polymerase epsilon 3%2C accessory subunit,0.0086285,Strong selection
POLE4,SNVs,1,3,3,DNA polymerase epsilon 4%2C accessory subunit,0.00292761,Strong selection
POLG,SNVs,3,3,3,DNA polymerase gamma%2C catalytic subunit,0.0219509,Extreme selection
POLG2,SNVs,3,3,3,DNA polymerase gamma 2%2C accessory subunit,0.0013558,Strong selection
