species,id,chrom,gaps,gapless_status,endLength,startLength,T_status,is_T2T,T2T_status,Sample,type,dataset,Assembler,p1,p2,HPRC_meta.Population,HPRC_PANPAN.color,hgdp_tgp_meta.Genetic.region,hgdp_tgp_meta.Study.region,SpeciesCode,hgdp_tgp_meta.Latitude,hgdp_tgp_meta.Longitude,Continent.colors,project_meta.sex,observations,Cell,Birth,Species_group
chimpanzee,PR00496A.hap2,chr12_hap1_hsa2a,20,with gaps,3893,0,1T,FALSE,with gaps 1T,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr13_hap1_hsa2b,25,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr14_hap1_hsa13,30,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr15_hap1_hsa14,21,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr16_hap1_hsa15,16,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr17_hap1_hsa18,12,with gaps,3894,0,1T,FALSE,with gaps 1T,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr18_hap1_hsa16,13,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr19_hap1_hsa17,23,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr20_hap1_hsa19,17,with gaps,0,5150,1T,FALSE,with gaps 1T,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr21_hap1_hsa20,15,with gaps,3745,0,1T,FALSE,with gaps 1T,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr22_hap1_hsa21,15,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00496A.hap2,chr23_hap1_hsa22,14,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00496A,hap2,PANPAN,hifiasm,Central chimpanzee,AFR,Central chimpanzee,#4c5d4c,AFR,Pan troglodytes troglodytes,Ptt,2.23,18.15,#4c5d4c,male,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr1_hap1_hsa1,43,with gaps,0,17968,1T,FALSE,with gaps 1T,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr2_hap1_hsa3,27,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr3_hap1_hsa4,25,with gaps,0,7567,1T,FALSE,with gaps 1T,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr4_hap1_hsa5,16,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr5_hap1_hsa6,20,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr6_hap1_hsa7,42,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr7_hap1_hsa8,25,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr8_hap1_hsa10,33,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr9_hap1_hsa11,24,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr10_hap1_hsa12,21,with gaps,7407,0,1T,FALSE,with gaps 1T,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr11_hap1_hsa9,17,with gaps,0,7869,1T,FALSE,with gaps 1T,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr12_hap1_hsa2a,24,with gaps,9250,0,1T,FALSE,with gaps 1T,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr13_hap1_hsa2b,24,with gaps,4454,0,1T,FALSE,with gaps 1T,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr14_hap1_hsa13,27,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr15_hap1_hsa14,40,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr16_hap1_hsa15,30,with gaps,8507,0,1T,FALSE,with gaps 1T,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr17_hap1_hsa18,23,with gaps,5739,0,1T,FALSE,with gaps 1T,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr18_hap1_hsa16,32,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr19_hap1_hsa17,35,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr20_hap1_hsa19,35,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr21_hap1_hsa20,32,with gaps,3002,0,1T,FALSE,with gaps 1T,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr22_hap1_hsa21,27,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap1,chr23_hap1_hsa22,33,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap1,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr1_hap1_hsa1,23,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr2_hap1_hsa3,17,with gaps,11413,0,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr3_hap1_hsa4,19,with gaps,0,7567,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr4_hap1_hsa5,13,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr5_hap1_hsa6,19,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr6_hap1_hsa7,33,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr7_hap1_hsa8,36,with gaps,8347,0,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr8_hap1_hsa10,49,with gaps,1442,0,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr9_hap1_hsa11,21,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr10_hap1_hsa12,49,with gaps,3261,4097,2T,FALSE,with gaps 2T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr11_hap1_hsa9,37,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr12_hap1_hsa2a,25,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr13_hap1_hsa2b,39,with gaps,4062,0,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr14_hap1_hsa13,49,with gaps,10821,0,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr15_hap1_hsa14,26,with gaps,0,13911,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr16_hap1_hsa15,36,with gaps,9004,0,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr17_hap1_hsa18,18,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr18_hap1_hsa16,20,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr19_hap1_hsa17,61,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr20_hap1_hsa19,47,with gaps,13779,0,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr21_hap1_hsa20,23,with gaps,0,0,Missing,FALSE,with gaps Missing,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr22_hap1_hsa21,35,with gaps,0,9013,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00512.hap2,chr23_hap1_hsa22,29,with gaps,10515,0,1T,FALSE,with gaps 1T,PR00512,hap2,PANPAN,hifiasm,Western chimpanzee,AFR,Western chimpanzee,#9dced9,AFR,Pan troglodytes verus,Ptv,-0.232861,12.888962,#9dced9,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,Fibroblast,wild,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00834.hap1,chr1_hap1_hsa1,11,with gaps,0,9772,1T,FALSE,with gaps 1T,PR00834,hap1,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes troglodytes,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00834.hap1,chr2_hap1_hsa3,13,with gaps,10576,13223,2T,FALSE,with gaps 2T,PR00834,hap1,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes troglodytes,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
chimpanzee,PR00834.hap1,chr3_hap1_hsa4,15,with gaps,0,8103,1T,FALSE,with gaps 1T,PR00834,hap1,PANPAN,hifiasm-hic,Western x Central hybrid,AFR,Western x Central hybrid,#bbc671,AFR,Pan troglodytes troglodytes,Ptv x Ptt,-0.232861,12.888962,#bbc671,female,non-HPRC coordinates are purely speculative and do not reflect geographical origins,LCL,captive,"Chimpanzee (n=24, 48 haplotypes)"
